,population_1,population_2,bias_1_first,bias_1_second,bias_2_first,bias_2_second,pair,divergence
46,92.0,93.0,0.19078574352646172,-0.19078574352646172,-0.19078574352646172,0.19078574352646172,46.0,187.32369858889814
47,94.0,95.0,0.006432273828373247,-0.006432273828373247,-0.006432273828373247,0.006432273828373247,47.0,14.594209733007464
48,96.0,97.0,-0.3871005574360664,0.3871005574360664,0.3871005574360664,-0.3871005574360664,48.0,301.2475065433533
49,98.0,99.0,0.2781178748526173,-0.2781178748526173,-0.2781178748526173,0.2781178748526173,49.0,236.92654290410937
50,100.0,101.0,0.0017114117846682153,-0.0017114117846682153,-0.0017114117846682153,0.0017114117846682153,50.0,11.72456048530031
51,102.0,103.0,-0.2061663545335086,0.2061663545335086,0.2061663545335086,-0.2061663545335086,51.0,203.71584252136338
52,104.0,105.0,0.17506705805551015,-0.17506705805551015,-0.17506705805551015,0.17506705805551015,52.0,181.86099641524333
53,106.0,107.0,-0.3654495749565414,0.3654495749565414,0.3654495749565414,-0.3654495749565414,53.0,271.71429234652305
54,108.0,109.0,-0.11714899637686255,0.11714899637686255,0.11714899637686255,-0.11714899637686255,54.0,142.4923424540218
55,110.0,111.0,0.39524562332608004,-0.39524562332608004,-0.39524562332608004,0.39524562332608004,55.0,287.9828767273706
56,112.0,113.0,0.38989671350226496,-0.38989671350226496,-0.38989671350226496,0.38989671350226496,56.0,292.8087603037159
57,114.0,115.0,-0.16590657375349924,0.16590657375349924,0.16590657375349924,-0.16590657375349924,57.0,165.6718037579581
58,116.0,117.0,0.17890556698070648,-0.17890556698070648,-0.17890556698070648,0.17890556698070648,58.0,181.7103774819607
59,118.0,119.0,-0.12376222871925968,0.12376222871925968,0.12376222871925968,-0.12376222871925968,59.0,151.56475919727558
60,120.0,121.0,-0.3364380105956743,0.3364380105956743,0.3364380105956743,-0.3364380105956743,60.0,257.2336568824936
61,122.0,123.0,-0.3404583393954629,0.3404583393954629,0.3404583393954629,-0.3404583393954629,61.0,273.39244450614603
62,124.0,125.0,-0.3772131092771656,0.3772131092771656,0.3772131092771656,-0.3772131092771656,62.0,296.27005991109684
63,126.0,127.0,0.17748335823736894,-0.17748335823736894,-0.17748335823736894,0.17748335823736894,63.0,176.6374035760743
64,128.0,129.0,0.362461699037816,-0.362461699037816,-0.362461699037816,0.362461699037816,64.0,275.80186427637034
65,130.0,131.0,0.3553922164916389,-0.3553922164916389,-0.3553922164916389,0.3553922164916389,65.0,298.06695392610453
66,132.0,133.0,0.17071842817642002,-0.17071842817642002,-0.17071842817642002,0.17071842817642002,66.0,178.38181170850197
67,134.0,135.0,0.3058739482258609,-0.3058739482258609,-0.3058739482258609,0.3058739482258609,67.0,225.73636531571088
68,136.0,137.0,-0.28540618492039943,0.28540618492039943,0.28540618492039943,-0.28540618492039943,68.0,233.49979091542528
69,138.0,139.0,-0.006190228458294922,0.006190228458294922,0.006190228458294922,-0.006190228458294922,69.0,15.44169907248877
70,140.0,141.0,0.02646754891008446,-0.02646754891008446,-0.02646754891008446,0.02646754891008446,70.0,33.23838649731001
71,142.0,143.0,0.07176325706615161,-0.07176325706615161,-0.07176325706615161,0.07176325706615161,71.0,102.49337783880749
72,144.0,145.0,-0.05858620519278723,0.05858620519278723,0.05858620519278723,-0.05858620519278723,72.0,72.83318741923591
73,146.0,147.0,-0.2146642560088548,0.2146642560088548,0.2146642560088548,-0.2146642560088548,73.0,190.7010861282866
74,148.0,149.0,-0.16538091200683544,0.16538091200683544,0.16538091200683544,-0.16538091200683544,74.0,175.24171711724884
75,150.0,151.0,-0.07425563311782896,0.07425563311782896,0.07425563311782896,-0.07425563311782896,75.0,105.24955705362524
76,152.0,153.0,-0.21860008364184172,0.21860008364184172,0.21860008364184172,-0.21860008364184172,76.0,184.76302323311955
77,154.0,155.0,0.3753148761875924,-0.3753148761875924,-0.3753148761875924,0.3753148761875924,77.0,257.86442937584275
78,156.0,157.0,0.21853346057745304,-0.21853346057745304,-0.21853346057745304,0.21853346057745304,78.0,219.9112101964456
79,158.0,159.0,0.21131789980736992,-0.21131789980736992,-0.21131789980736992,0.21131789980736992,79.0,196.50331047258774
80,160.0,161.0,0.04950607409081015,-0.04950607409081015,-0.04950607409081015,0.04950607409081015,80.0,69.07465282189474
81,162.0,163.0,-0.034752170561263895,0.034752170561263895,0.034752170561263895,-0.034752170561263895,81.0,50.81368471177536
82,164.0,165.0,-0.2898388759285839,0.2898388759285839,0.2898388759285839,-0.2898388759285839,82.0,243.9012962008002
83,166.0,167.0,0.12428355139623115,-0.12428355139623115,-0.12428355139623115,0.12428355139623115,83.0,128.58480661490518
84,168.0,169.0,-0.26974253662786307,0.26974253662786307,0.26974253662786307,-0.26974253662786307,84.0,220.6489195633156
85,170.0,171.0,0.23628902270988028,-0.23628902270988028,-0.23628902270988028,0.23628902270988028,85.0,213.42292596634465
86,172.0,173.0,0.08794036116571274,-0.08794036116571274,-0.08794036116571274,0.08794036116571274,86.0,109.61042861854204
87,174.0,175.0,0.2699495430187029,-0.2699495430187029,-0.2699495430187029,0.2699495430187029,87.0,219.86312154426454
88,176.0,177.0,-0.31377306572943137,0.31377306572943137,0.31377306572943137,-0.31377306572943137,88.0,251.36249808693833
89,178.0,179.0,0.24321285972199058,-0.24321285972199058,-0.24321285972199058,0.24321285972199058,89.0,207.40810199096617
90,180.0,181.0,-0.3038134313634984,0.3038134313634984,0.3038134313634984,-0.3038134313634984,90.0,241.83316345426178
91,182.0,183.0,0.2806073504891211,-0.2806073504891211,-0.2806073504891211,0.2806073504891211,91.0,219.9812082898894
92,184.0,185.0,-0.029643984480663188,0.029643984480663188,0.029643984480663188,-0.029643984480663188,92.0,37.49689608004119
93,186.0,187.0,0.23335687686282647,-0.23335687686282647,-0.23335687686282647,0.23335687686282647,93.0,213.73946068147424
94,188.0,189.0,0.3255914767683675,-0.3255914767683675,-0.3255914767683675,0.3255914767683675,94.0,259.7018248471811
95,190.0,191.0,-0.3828732624442447,0.3828732624442447,0.3828732624442447,-0.3828732624442447,95.0,285.6677709783169
96,192.0,193.0,0.3060081212225936,-0.3060081212225936,-0.3060081212225936,0.3060081212225936,96.0,238.47895158664966
97,194.0,195.0,0.302018549543411,-0.302018549543411,-0.302018549543411,0.302018549543411,97.0,245.46367704796307
98,196.0,197.0,0.3683143009463691,-0.3683143009463691,-0.3683143009463691,0.3683143009463691,98.0,274.66856297370026
99,198.0,199.0,-0.0987405556523015,0.0987405556523015,0.0987405556523015,-0.0987405556523015,99.0,124.42738807439613
100,200.0,201.0,-0.38043120767365934,0.38043120767365934,0.38043120767365934,-0.38043120767365934,100.0,269.1286138690601
101,202.0,203.0,-0.15816087370298748,0.15816087370298748,0.15816087370298748,-0.15816087370298748,101.0,156.2066889295742
102,204.0,205.0,-0.39591248088473724,0.39591248088473724,0.39591248088473724,-0.39591248088473724,102.0,296.3490432071696
103,206.0,207.0,-0.036743735357397445,0.036743735357397445,0.036743735357397445,-0.036743735357397445,103.0,50.296729525500105
104,208.0,209.0,0.1984655759466898,-0.1984655759466898,-0.1984655759466898,0.1984655759466898,104.0,193.39779003004827
105,210.0,211.0,-0.39377023671897204,0.39377023671897204,0.39377023671897204,-0.39377023671897204,105.0,272.1596654216198
106,212.0,213.0,-0.31233456503391166,0.31233456503391166,0.31233456503391166,-0.31233456503391166,106.0,241.16479763918937
107,214.0,215.0,0.02866393085311214,-0.02866393085311214,-0.02866393085311214,0.02866393085311214,107.0,45.08146025341831
108,216.0,217.0,-0.39026589424446867,0.39026589424446867,0.39026589424446867,-0.39026589424446867,108.0,279.351085727696
109,218.0,219.0,0.12773444925855615,-0.12773444925855615,-0.12773444925855615,0.12773444925855615,109.0,157.10985718389443
110,220.0,221.0,-0.27260617835623024,0.27260617835623024,0.27260617835623024,-0.27260617835623024,110.0,219.64555835632063
111,222.0,223.0,-0.3464686701710382,0.3464686701710382,0.3464686701710382,-0.3464686701710382,111.0,270.17743884472037
112,224.0,225.0,-0.16724895849306354,0.16724895849306354,0.16724895849306354,-0.16724895849306354,112.0,172.49611999576973
113,226.0,227.0,-0.19100758633540815,0.19100758633540815,0.19100758633540815,-0.19100758633540815,113.0,182.40523935781775
114,228.0,229.0,-0.14594990110433564,0.14594990110433564,0.14594990110433564,-0.14594990110433564,114.0,157.23058883927644
115,230.0,231.0,0.18805037106362388,-0.18805037106362388,-0.18805037106362388,0.18805037106362388,115.0,194.42257079135345
116,232.0,233.0,-0.195685889452378,0.195685889452378,0.195685889452378,-0.195685889452378,116.0,177.94051882740723
117,234.0,235.0,0.2031543664925567,-0.2031543664925567,-0.2031543664925567,0.2031543664925567,117.0,183.41080023139713
118,236.0,237.0,0.24688459240657268,-0.24688459240657268,-0.24688459240657268,0.24688459240657268,118.0,220.56321110556578
119,238.0,239.0,0.34372147116834273,-0.34372147116834273,-0.34372147116834273,0.34372147116834273,119.0,260.41758684391095
120,240.0,241.0,-0.37997726442553975,0.37997726442553975,0.37997726442553975,-0.37997726442553975,120.0,292.5523835800956
121,242.0,243.0,0.2631258926693215,-0.2631258926693215,-0.2631258926693215,0.2631258926693215,121.0,218.82873915356345
122,244.0,245.0,-0.33487780171355974,0.33487780171355974,0.33487780171355974,-0.33487780171355974,122.0,248.6131246516949
123,246.0,247.0,-0.3801179556947988,0.3801179556947988,0.3801179556947988,-0.3801179556947988,123.0,286.13644789462694
124,248.0,249.0,0.26722416576242247,-0.26722416576242247,-0.26722416576242247,0.26722416576242247,124.0,218.22123408791782
125,250.0,251.0,-0.05622811649987003,0.05622811649987003,0.05622811649987003,-0.05622811649987003,125.0,68.49720573149486
126,252.0,253.0,0.2707135108513863,-0.2707135108513863,-0.2707135108513863,0.2707135108513863,126.0,227.55413796534782
127,254.0,255.0,-0.2132389285561562,0.2132389285561562,0.2132389285561562,-0.2132389285561562,127.0,203.70278437674597
128,256.0,257.0,-0.17936410771625272,0.17936410771625272,0.17936410771625272,-0.17936410771625272,128.0,182.28477391196392
129,258.0,259.0,0.3016838099054576,-0.3016838099054576,-0.3016838099054576,0.3016838099054576,129.0,245.0350567314361
130,260.0,261.0,0.393409188126717,-0.393409188126717,-0.393409188126717,0.393409188126717,130.0,280.43441179937497
131,262.0,263.0,-0.2877768785560519,0.2877768785560519,0.2877768785560519,-0.2877768785560519,131.0,224.63358507647976
132,264.0,265.0,-0.02271161070890021,0.02271161070890021,0.02271161070890021,-0.02271161070890021,132.0,35.99601392616194
133,266.0,267.0,0.20981085144660538,-0.20981085144660538,-0.20981085144660538,0.20981085144660538,133.0,204.82237422018125
134,268.0,269.0,-0.31149554591493944,0.31149554591493944,0.31149554591493944,-0.31149554591493944,134.0,228.20331283770102
135,270.0,271.0,0.03485797876520563,-0.03485797876520563,-0.03485797876520563,0.03485797876520563,135.0,53.51733153524159
136,272.0,273.0,0.35179427702359756,-0.35179427702359756,-0.35179427702359756,0.35179427702359756,136.0,267.3244327101133
137,274.0,275.0,-0.018347029191407682,0.018347029191407682,0.018347029191407682,-0.018347029191407682,137.0,24.845815406220105
138,276.0,277.0,-0.02748587934279012,0.02748587934279012,0.02748587934279012,-0.02748587934279012,138.0,33.74327346030104
139,278.0,279.0,-0.37702461838052514,0.37702461838052514,0.37702461838052514,-0.37702461838052514,139.0,277.35601906025863
140,280.0,281.0,0.28580009434588427,-0.28580009434588427,-0.28580009434588427,0.28580009434588427,140.0,261.01793867603095
141,282.0,283.0,0.2868608764888687,-0.2868608764888687,-0.2868608764888687,0.2868608764888687,141.0,226.25589629089504
142,284.0,285.0,0.0013064158395622028,-0.0013064158395622028,-0.0013064158395622028,0.0013064158395622028,142.0,13.778242052640334
143,286.0,287.0,0.30334951596577,-0.30334951596577,-0.30334951596577,0.30334951596577,143.0,244.3569868314409
144,288.0,289.0,0.18855274386153864,-0.18855274386153864,-0.18855274386153864,0.18855274386153864,144.0,173.034378550073
145,290.0,291.0,0.3439286844053524,-0.3439286844053524,-0.3439286844053524,0.3439286844053524,145.0,268.8898629590404
146,292.0,293.0,0.21202203450882906,-0.21202203450882906,-0.21202203450882906,0.21202203450882906,146.0,193.962067424825
147,294.0,295.0,-0.3922619116933221,0.3922619116933221,0.3922619116933221,-0.3922619116933221,147.0,292.0252353301768
148,296.0,297.0,-0.34137568033887944,0.34137568033887944,0.34137568033887944,-0.34137568033887944,148.0,251.05505993503894
149,298.0,299.0,0.025993165997861223,-0.025993165997861223,-0.025993165997861223,0.025993165997861223,149.0,40.43806507307008
150,300.0,301.0,-0.06952265914823241,0.06952265914823241,0.06952265914823241,-0.06952265914823241,150.0,91.02444115607501
151,302.0,303.0,-0.10628505236021762,0.10628505236021762,0.10628505236021762,-0.10628505236021762,151.0,133.51617858849175
152,304.0,305.0,0.21520553914912277,-0.21520553914912277,-0.21520553914912277,0.21520553914912277,152.0,196.53322777801455
153,306.0,307.0,-0.33224155393026056,0.33224155393026056,0.33224155393026056,-0.33224155393026056,153.0,255.79576182900564
154,308.0,309.0,0.15030380225385875,-0.15030380225385875,-0.15030380225385875,0.15030380225385875,154.0,160.76309418598254
155,310.0,311.0,-0.2265591579743747,0.2265591579743747,0.2265591579743747,-0.2265591579743747,155.0,204.8900183954704
156,312.0,313.0,0.3808911205756812,-0.3808911205756812,-0.3808911205756812,0.3808911205756812,156.0,270.2804549890178
157,314.0,315.0,-0.039809809210838765,0.039809809210838765,0.039809809210838765,-0.039809809210838765,157.0,49.72070296561917
158,316.0,317.0,-0.38981566884653507,0.38981566884653507,0.38981566884653507,-0.38981566884653507,158.0,284.73973558863884
159,318.0,319.0,0.2683025034091563,-0.2683025034091563,-0.2683025034091563,0.2683025034091563,159.0,226.91656011669602
160,320.0,321.0,0.03226427738696147,-0.03226427738696147,-0.03226427738696147,0.03226427738696147,160.0,44.85599895898535
161,322.0,323.0,0.24250934061327678,-0.24250934061327678,-0.24250934061327678,0.24250934061327678,161.0,208.9388996892199
162,324.0,325.0,0.12381911936501833,-0.12381911936501833,-0.12381911936501833,0.12381911936501833,162.0,147.1208822324551
163,326.0,327.0,-0.23057757849018978,0.23057757849018978,0.23057757849018978,-0.23057757849018978,163.0,192.90034695477547
164,328.0,329.0,0.019423254992200767,-0.019423254992200767,-0.019423254992200767,0.019423254992200767,164.0,30.918325900741088
165,330.0,331.0,0.1921006277082199,-0.1921006277082199,-0.1921006277082199,0.1921006277082199,165.0,181.40601668095107
166,332.0,333.0,-0.33199462906126675,0.33199462906126675,0.33199462906126675,-0.33199462906126675,166.0,242.4487106501796
167,334.0,335.0,-0.3232420541344112,0.3232420541344112,0.3232420541344112,-0.3232420541344112,167.0,254.02915389739405
168,336.0,337.0,-0.21735488192319785,0.21735488192319785,0.21735488192319785,-0.21735488192319785,168.0,201.80602286833022
169,338.0,339.0,0.12210105436352492,-0.12210105436352492,-0.12210105436352492,0.12210105436352492,169.0,141.3453101332761
170,340.0,341.0,-0.0656250981876364,0.0656250981876364,0.0656250981876364,-0.0656250981876364,170.0,71.0932375747511
171,342.0,343.0,0.016987025742249418,-0.016987025742249418,-0.016987025742249418,0.016987025742249418,171.0,27.37456454467632
172,344.0,345.0,0.37941146229181766,-0.37941146229181766,-0.37941146229181766,0.37941146229181766,172.0,274.6408716559815
173,346.0,347.0,-0.03687679621679507,0.03687679621679507,0.03687679621679507,-0.03687679621679507,173.0,53.66144477548194
174,348.0,349.0,-0.2861739739052772,0.2861739739052772,0.2861739739052772,-0.2861739739052772,174.0,237.6906624757818
175,350.0,351.0,-0.26518494171423546,0.26518494171423546,0.26518494171423546,-0.26518494171423546,175.0,220.9607861027413
176,352.0,353.0,-0.01685502509633502,0.01685502509633502,0.01685502509633502,-0.01685502509633502,176.0,19.94565223152833
177,354.0,355.0,-0.1899343240650848,0.1899343240650848,0.1899343240650848,-0.1899343240650848,177.0,177.8798893191625
178,356.0,357.0,-0.2632206259661126,0.2632206259661126,0.2632206259661126,-0.2632206259661126,178.0,218.29069921475312
179,358.0,359.0,0.19886441063894822,-0.19886441063894822,-0.19886441063894822,0.19886441063894822,179.0,189.41658406981725
180,360.0,361.0,0.12015690469359241,-0.12015690469359241,-0.12015690469359241,0.12015690469359241,180.0,151.3191166417599
181,362.0,363.0,0.17980879700412833,-0.17980879700412833,-0.17980879700412833,0.17980879700412833,181.0,170.17347476066323
182,364.0,365.0,-0.308596515686195,0.308596515686195,0.308596515686195,-0.308596515686195,182.0,251.29811076318862
183,366.0,367.0,0.3157662330246651,-0.3157662330246651,-0.3157662330246651,0.3157662330246651,183.0,242.5482591646804
184,368.0,369.0,-0.3969504981199335,0.3969504981199335,0.3969504981199335,-0.3969504981199335,184.0,295.13905867538
185,370.0,371.0,0.3467149380606783,-0.3467149380606783,-0.3467149380606783,0.3467149380606783,185.0,281.121028949845
186,372.0,373.0,-0.3047736275148534,0.3047736275148534,0.3047736275148534,-0.3047736275148534,186.0,247.13462805777334
187,374.0,375.0,-0.0616247425935848,0.0616247425935848,0.0616247425935848,-0.0616247425935848,187.0,78.88290265165662
188,376.0,377.0,0.19039895108131033,-0.19039895108131033,-0.19039895108131033,0.19039895108131033,188.0,190.84185075950117
189,378.0,379.0,-0.1155097565586431,0.1155097565586431,0.1155097565586431,-0.1155097565586431,189.0,134.41978500736235
190,380.0,381.0,0.27882147867653084,-0.27882147867653084,-0.27882147867653084,0.27882147867653084,190.0,223.3280396614392
191,382.0,383.0,-0.1373666761226578,0.1373666761226578,0.1373666761226578,-0.1373666761226578,191.0,158.6310373163296
192,384.0,385.0,-0.18045951268631377,0.18045951268631377,0.18045951268631377,-0.18045951268631377,192.0,186.51791060947488
193,386.0,387.0,-0.21139429919543293,0.21139429919543293,0.21139429919543293,-0.21139429919543293,193.0,191.0208224820545
194,388.0,389.0,0.38285793211359853,-0.38285793211359853,-0.38285793211359853,0.38285793211359853,194.0,280.9632615575879
195,390.0,391.0,0.17294505978368524,-0.17294505978368524,-0.17294505978368524,0.17294505978368524,195.0,168.61674780504552
196,392.0,393.0,-0.22176039426250727,0.22176039426250727,0.22176039426250727,-0.22176039426250727,196.0,197.13288411644626
197,394.0,395.0,0.06906641439878519,-0.06906641439878519,-0.06906641439878519,0.06906641439878519,197.0,90.11056926469777
198,396.0,397.0,0.12789761689756518,-0.12789761689756518,-0.12789761689756518,0.12789761689756518,198.0,141.03604676077376
199,398.0,399.0,-0.13666322373292755,0.13666322373292755,0.13666322373292755,-0.13666322373292755,199.0,149.93573857339987
200,400.0,401.0,0.1783817554597128,-0.1783817554597128,-0.1783817554597128,0.1783817554597128,200.0,163.91677293246812
201,402.0,403.0,0.17174579879397722,-0.17174579879397722,-0.17174579879397722,0.17174579879397722,201.0,175.04205692697542
202,404.0,405.0,-0.33246714428343777,0.33246714428343777,0.33246714428343777,-0.33246714428343777,202.0,253.24225362669353
203,406.0,407.0,-0.013716958473715735,0.013716958473715735,0.013716958473715735,-0.013716958473715735,203.0,19.71077797948292
204,408.0,409.0,-0.3192398844984661,0.3192398844984661,0.3192398844984661,-0.3192398844984661,204.0,260.1512467667015
205,410.0,411.0,-0.11066893781356812,0.11066893781356812,0.11066893781356812,-0.11066893781356812,205.0,151.93487624516843
206,412.0,413.0,0.10888794822022618,-0.10888794822022618,-0.10888794822022618,0.10888794822022618,206.0,124.70782076563992
207,414.0,415.0,0.13327471786174394,-0.13327471786174394,-0.13327471786174394,0.13327471786174394,207.0,142.05683312202885
208,416.0,417.0,0.2870102657367717,-0.2870102657367717,-0.2870102657367717,0.2870102657367717,208.0,236.78621964976406
209,418.0,419.0,0.01910043430254227,-0.01910043430254227,-0.01910043430254227,0.01910043430254227,209.0,18.99078373001637
210,420.0,421.0,0.3779760431465896,-0.3779760431465896,-0.3779760431465896,0.3779760431465896,210.0,290.1661460450624
211,422.0,423.0,-0.18286084739641392,0.18286084739641392,0.18286084739641392,-0.18286084739641392,211.0,180.94539592559786
212,424.0,425.0,-0.35993568107952917,0.35993568107952917,0.35993568107952917,-0.35993568107952917,212.0,259.5916530077651
213,426.0,427.0,-0.3437021708138267,0.3437021708138267,0.3437021708138267,-0.3437021708138267,213.0,265.02526967696826
214,428.0,429.0,0.3754219959474674,-0.3754219959474674,-0.3754219959474674,0.3754219959474674,214.0,275.121630127112
215,430.0,431.0,-0.23519359573425025,0.23519359573425025,0.23519359573425025,-0.23519359573425025,215.0,223.10882323885895
216,432.0,433.0,-0.27834982692983284,0.27834982692983284,0.27834982692983284,-0.27834982692983284,216.0,231.7974920772363
217,434.0,435.0,-0.3978825655317483,0.3978825655317483,0.3978825655317483,-0.3978825655317483,217.0,279.24760395525556
218,436.0,437.0,0.060444547452568,-0.060444547452568,-0.060444547452568,0.060444547452568,218.0,76.57273678708619
219,438.0,439.0,-0.18911633456967503,0.18911633456967503,0.18911633456967503,-0.18911633456967503,219.0,181.35638936594563
220,440.0,441.0,-0.3102402884939916,0.3102402884939916,0.3102402884939916,-0.3102402884939916,220.0,249.14551740460433
221,442.0,443.0,0.2055430153911857,-0.2055430153911857,-0.2055430153911857,0.2055430153911857,221.0,201.05208532263367
222,444.0,445.0,0.3684199446248283,-0.3684199446248283,-0.3684199446248283,0.3684199446248283,222.0,281.73275524850476
223,446.0,447.0,0.38264637771145416,-0.38264637771145416,-0.38264637771145416,0.38264637771145416,223.0,277.21920639830694
224,448.0,449.0,0.13582676753405964,-0.13582676753405964,-0.13582676753405964,0.13582676753405964,224.0,141.1351902596998
225,450.0,451.0,-0.1065431205716924,0.1065431205716924,0.1065431205716924,-0.1065431205716924,225.0,132.04870242230294
226,452.0,453.0,0.31941984979282234,-0.31941984979282234,-0.31941984979282234,0.31941984979282234,226.0,253.7320612265783
227,454.0,455.0,0.05144881921818134,-0.05144881921818134,-0.05144881921818134,0.05144881921818134,227.0,74.1746612862078
228,456.0,457.0,-0.3767196045525582,0.3767196045525582,0.3767196045525582,-0.3767196045525582,228.0,264.7710339639837
229,458.0,459.0,0.157969876793442,-0.157969876793442,-0.157969876793442,0.157969876793442,229.0,170.9504831332938
230,460.0,461.0,0.11444548716836844,-0.11444548716836844,-0.11444548716836844,0.11444548716836844,230.0,138.9359246801358
231,462.0,463.0,0.24680297958113706,-0.24680297958113706,-0.24680297958113706,0.24680297958113706,231.0,215.81305043014572
