Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
1,6391,6450,0.02537,6.7212E-4,4,100,5.17468,4.34007,4.47472,4.23036,4.48693,4.38476,4.12357
1,6391,6600,0.03348,7.8888E-4,5,100,5.17468,4.40711,4.28786,4.39934,4.52599,4.45837,4.36399
1,6391,6750,0.02006,4.5766E-4,5,100,5.17468,4.31767,4.51251,4.38987,3.94712,4.51894,4.21991
1,6391,6900,0.02687,5.6192E-4,5,100,5.17468,4.42348,4.65406,4.21293,4.49095,4.41876,4.34071
1,6391,7050,0.017642,3.9547E-4,5,100,5.17468,4.40126,4.53475,4.33068,4.35083,4.40559,4.38447
1,6391,7200,0.02469,5.8099E-4,5,100,5.17468,4.22505,4.48605,3.93782,4.36626,4.25104,4.08407
1,6391,7350,0.012873,4.0872E-4,5,100,5.17468,4.30645,4.31437,4.20473,4.29097,4.27162,4.45058
1,6391,7500,0.0065719,3.0376E-4,5,100,5.17468,4.3201,4.42786,4.05922,4.39391,4.33046,4.38907
1,6391,7650,0.012542,3.4608E-4,5,100,5.17468,4.36828,4.52127,4.46138,4.23919,4.08623,4.5333
1,6391,7800,0.018423,4.2988E-4,5,100,5.17468,4.42838,4.41233,4.5392,4.28634,4.46011,4.44394
1,6391,7950,0.012709,3.9758E-4,5,100,5.17468,4.26527,4.41024,4.05619,4.10907,4.37459,4.37626
1,6391,8100,0.02026,4.0786E-4,6,100,5.17468,4.48196,4.48194,4.44139,4.57527,4.46661,4.44459
1,6391,8250,0.02551,5.5878E-4,6,100,5.17468,4.32205,4.11943,4.23746,4.42266,4.37363,4.45705
1,6391,8400,0.0222,5.3393E-4,6,100,5.17468,4.36068,4.10419,4.30781,4.35627,4.51256,4.52255
1,6391,8550,0.017636,5.0648E-4,6,100,5.17468,4.24221,4.07015,3.98713,4.34874,4.27817,4.52687
1,6391,8700,0.016249,4.1784E-4,6,100,5.17468,4.38566,4.43637,4.44449,4.41953,4.44198,4.18594
1,6391,8850,0.016754,3.9308E-4,6,100,5.17468,4.33188,4.44078,4.22047,4.24474,4.31112,4.44228
1,6391,9000,0.018847,4.6674E-4,6,100,5.17468,4.32605,4.34042,4.25599,4.33705,4.32106,4.37571
1,6391,9150,0.00926,3.5328E-4,6,100,5.17468,4.26561,4.37512,4.44937,4.27341,4.10122,4.12894
1,6391,9300,0.0060759,3.1774E-4,6,100,5.17468,4.33591,4.09134,4.34032,4.30662,4.60251,4.33877
1,6391,9450,0.0078143,3.238E-4,7,100,5.17468,4.2902,4.35422,4.35219,4.3412,4.05985,4.34352
1,6391,9600,0.0068113,3.0809E-4,7,100,5.17468,4.28733,4.31816,4.32776,4.14489,4.14763,4.49824
1,6391,9750,0.009904,2.9738E-4,7,100,5.17468,4.40236,4.42993,4.52872,4.37406,4.41532,4.26376
1,6391,9900,0.012138,3.3728E-4,7,100,5.17468,4.34404,4.31052,4.29548,4.52545,3.97232,4.61645
1,6391,10050,0.0075819,2.4923E-4,7,100,5.17468,4.40754,4.37322,4.2555,4.33116,4.64687,4.43096
1,6391,10200,0.011608,4.0132E-4,7,100,5.17468,4.36523,4.44274,4.3333,4.46476,4.25669,4.32867
1,6391,10350,0.010487,2.9671E-4,7,100,5.17468,4.35872,4.39231,4.30071,4.26612,4.50072,4.33375
1,6391,10500,0.0090329,3.8579E-4,7,100,5.17468,4.30383,4.383,4.45925,4.28669,4.17448,4.21575
1,6391,10650,0.01552,3.0641E-4,8,100,5.17468,4.33722,4.18607,4.31998,4.28812,4.4879,4.40401
1,6391,10800,0.014067,3.8003E-4,8,100,5.17468,4.28302,4.28809,4.37642,4.13713,4.24305,4.3704
1,6391,10950,0.011039,3.3861E-4,8,100,5.25537,4.37367,4.49262,4.18338,4.40745,4.36436,4.42051
1,6391,11100,0.0075232,3.6799E-4,8,100,5.25537,4.46382,4.47342,4.34984,4.58458,4.43118,4.48008
1,6391,11250,0.0085978,2.8365E-4,8,100,5.25537,4.37676,4.24635,4.39402,4.39017,4.46514,4.38814
1,6391,11400,0.0095863,3.1648E-4,8,100,5.25537,4.36898,4.33991,4.2505,4.3953,4.37381,4.4854
1,6391,11550,0.02025,4.7E-4,8,100,5.25537,4.32068,4.21249,4.27302,4.42855,4.54398,4.14537
1,6391,11700,0.02284,5.9897E-4,9,100,5.25537,4.32673,4.2119,4.13693,4.41363,4.41246,4.45871
1,6391,11850,0.02062,5.355E-4,9,100,5.25537,4.34383,4.2666,4.36923,4.3889,4.34692,4.3475
1,6391,12000,0.011085,3.3843E-4,9,100,5.25537,4.3039,4.33209,4.30828,4.32783,4.22533,4.32598
1,6391,12150,0.0069746,3.3266E-4,9,100,5.25537,4.37357,4.5072,4.35881,4.47466,4.31622,4.21095
1,6391,12300,0.015847,4.4898E-4,9,100,5.25537,4.35651,4.45914,4.34341,4.12314,4.5065,4.35035
1,6391,12450,0.02089,4.7749E-4,9,100,5.25537,4.44502,4.38697,4.45306,4.53853,4.36576,4.48079
1,6391,12600,0.02427,6.2316E-4,10,100,5.25537,4.27404,3.86516,4.41872,4.39756,4.48705,4.20169
1,6391,12750,0.02783,6.4273E-4,10,100,5.25537,4.32844,4.54723,4.13502,4.33791,4.43439,4.18766
1,6391,12900,0.03024,6.6002E-4,10,100,5.25537,4.25381,4.12873,4.38885,4.26329,4.22195,4.26621
1,6391,13050,0.03517,7.9171E-4,10,100,5.25537,4.29772,4.46768,4.1136,4.36225,4.29252,4.25256
1,6391,13200,0.04028,8.0935E-4,10,100,5.25537,4.39727,4.28531,4.38101,4.40834,4.43589,4.4758
1,6391,13350,0.02552,6.8301E-4,11,100,5.25537,4.19934,4.12252,4.14396,4.37128,4.16039,4.19857
1,6391,13500,0.03683,7.9368E-4,11,100,5.25537,4.292,4.34258,4.33823,4.18004,4.24638,4.35277
1,6391,13650,0.03847,9.3403E-4,11,100,5.25537,4.15892,4.48768,4.11538,3.81934,4.26277,4.10942
1,6391,13800,0.03199,7.2766E-4,11,100,5.25537,4.43628,4.35714,4.57173,4.39922,4.34531,4.50798
1,6391,13950,0.04231,9.0909E-4,11,100,5.25537,4.28378,4.12056,4.47854,4.1703,4.45871,4.19079
1,6391,14100,0.04471,0.0010161,12,100,5.25537,4.26352,4.12275,4.26042,4.50472,4.20115,4.22856
1,6391,14250,0.04726,0.0010355,12,100,5.25537,4.14146,4.27539,3.53583,4.43388,4.22726,4.23494
1,6391,14400,0.05962,0.0012605,12,100,5.25537,4.2264,4.24048,4.17001,4.21152,4.11299,4.39699
1,6391,14550,0.06133,0.0013021,12,100,5.25537,4.32524,4.33505,4.4264,4.27594,4.24043,4.3484
1,6391,14700,0.06681,0.0014248,13,100,5.25537,4.23921,4.06422,4.11214,4.41757,4.28704,4.31507
1,6391,14850,0.06329,0.00136,13,100,5.25537,4.30131,4.3453,4.15381,4.31419,4.29828,4.39498
1,6391,15000,0.05636,0.0012203,13,100,5.25537,4.391,4.45294,4.39107,4.28002,4.37182,4.45917
1,6391,15150,0.05339,0.0011433,13,100,5.25537,4.39721,4.62917,4.48446,4.2629,4.26479,4.34473
1,6391,15300,0.04977,0.0010983,14,100,5.25537,4.34625,4.37148,4.35575,4.42391,4.37018,4.20995
2,1835,150,30.14304,2.85133,2,100,1.9042E-4,4.3091E-13,2.769E-14,1.4401E-14,2.2358E-14,3.9662E-15,2.0861E-12
2,1835,300,24.7817,2.82781,2,100,1.9042E-4,9.5058E-13,2.258E-12,7.7569E-18,4.8785E-17,4.995E-14,2.4449E-12
2,1835,450,27.088,2.7552,2,100,0.0026362,6.8343E-6,3.4171E-5,2.4728E-10,1.0899E-12,2.5037E-17,2.3695E-16
2,1835,600,25.22135,2.99783,2,100,0.0026362,9.9758E-10,1.6153E-20,2.871E-13,4.7343E-11,7.4012E-14,4.9402E-9
2,1835,750,27.27671,2.97906,2,100,0.0026362,2.3647E-8,3.7778E-15,5.4863E-10,5.6392E-14,1.1768E-7,7.6806E-15
2,1835,900,23.70335,3.17049,2,100,0.0026362,1.3259E-7,2.1102E-12,3.9425E-19,6.6206E-7,8.8448E-10,1.7765E-14
2,1835,1050,20.85736,2.65938,2,100,0.0026362,1.7059E-10,5.4547E-14,4.6011E-14,4.0348E-15,2.2679E-12,8.5057E-10
2,1835,1200,22.57422,3.02295,2,100,0.0030749,1.1078E-10,9.696E-12,1.3308E-13,4.0029E-11,2.8533E-15,5.0403E-10
2,1835,1350,22.76753,2.84834,2,100,0.0030749,9.7551E-9,4.2303E-13,2.1493E-9,4.6454E-8,2.8012E-21,1.7124E-10
2,1835,1500,21.8321,2.67802,2,100,0.0030749,2.2882E-13,5.4911E-16,5.7017E-13,1.9941E-20,1.2243E-13,4.5096E-13
2,1835,1650,22.81636,2.64689,2,100,0.0030749,4.7657E-10,4.0577E-17,2.8092E-15,1.677E-11,2.0775E-9,2.8855E-10
2,1835,1800,18.5268,2.76434,3,100,0.03621,3.5927E-12,2.0374E-12,1.5905E-11,2.0902E-14,1.0455E-18,7.7046E-19
2,1835,1950,19.13243,2.85558,3,100,0.03621,8.9674E-11,3.7474E-10,6.3434E-15,6.3403E-15,7.3458E-11,1.5812E-13
2,1835,2100,20.9284,2.72999,3,100,0.34543,0.0016155,8.026E-15,5.814E-13,0.0080773,1.6245E-14,1.0706E-9
2,1835,2250,12.85662,2.04169,3,100,2.9276,0.46053,8.8035E-15,4.4838E-11,0.08891,1.13078,1.08297
2,1835,2400,9.00997,1.61849,3,100,3.93037,1.92703,3.34779,3.8546E-6,0.6075,2.8098,2.87004
2,1835,2550,0.0076844,0.0018297,3,100,4.39048,3.53565,3.714,3.81888,3.6601,3.38927,3.09602
2,1835,2700,0.0085186,0.0020471,3,100,4.39048,3.67455,3.77942,3.8233,3.73678,3.44693,3.5863
2,1835,2850,0.0088199,0.0020927,3,100,4.39048,3.67743,3.68362,3.83979,3.78785,3.46992,3.606
2,1835,3000,0.0083305,0.0021066,3,100,4.47466,3.79371,3.76036,3.97156,4.05741,3.65481,3.52443
2,1835,3150,0.0064008,0.0017483,3,100,4.62493,3.86515,3.74433,3.83926,4.11393,4.08542,3.5428
2,1835,3300,0.0033825,7.8413E-4,3,100,4.68276,4.095,3.86398,3.81761,4.2919,4.22032,4.28119
2,1835,3450,0.0042177,9.5486E-4,3,100,4.81307,4.17035,4.04143,3.84344,4.29084,4.25525,4.42078
2,1835,3600,0.0057909,0.0012618,3,100,4.93751,4.17441,4.0669,3.88155,4.11255,4.2665,4.54453
2,1835,3750,0.0056121,0.0011158,3,100,5.31865,4.40771,4.14493,4.0225,4.31974,4.49386,5.05752
2,1835,3900,0.0067489,0.0013141,3,100,5.53848,4.42693,4.22945,4.21182,4.2897,4.51847,4.8852
2,1835,4050,0.0066418,0.0013473,3,100,5.53848,4.59789,4.87154,4.10292,4.50202,4.48517,5.02781
2,1835,4200,0.0059263,0.001245,3,100,5.83159,4.85578,5.25274,5.04558,4.48944,4.44467,5.04647
2,1835,4350,0.0041389,8.4772E-4,3,100,7.55828,6.39495,5.62423,6.69245,7.0091,6.93807,5.71088
2,1835,4500,0.00345,8.209E-4,4,100,7.83372,6.65896,6.00915,6.51975,6.68159,7.1413,6.94303
2,1835,4650,0.0016255,4.5249E-4,4,100,7.83372,6.86033,7.14828,6.68929,6.73848,7.08213,6.64346
2,1835,4800,0.0012371,3.6675E-4,4,100,7.83897,6.88937,6.56677,6.90214,7.00801,7.0569,6.91303
2,1835,4950,0.0013429,3.7035E-4,4,100,7.85113,6.95657,7.14579,6.85066,7.01915,6.69237,7.07488
2,1835,5100,0.0019036,4.5438E-4,4,100,7.85113,7.01614,7.3364,6.88089,6.89767,7.08997,6.87576
2,1835,5250,0.0022648,5.793E-4,4,100,7.85113,7.09675,7.05313,7.16938,7.18537,7.21381,6.86207
2,1835,5400,0.0018794,4.8023E-4,4,100,7.85113,6.88841,6.88821,7.32236,7.16201,6.41032,6.65916
2,1835,5550,0.0011649,3.2517E-4,4,100,7.86109,7.1419,7.19143,7.15481,7.26114,7.02478,7.07733
2,1835,5700,0.0018462,4.8763E-4,4,100,7.86109,6.97384,7.13242,6.99283,7.1141,6.99964,6.63021
2,1835,5850,0.0019933,4.8045E-4,4,100,7.88527,7.07046,7.16031,6.69602,7.18042,7.10921,7.20634
2,1835,6000,0.0022695,5.4203E-4,4,100,7.88527,7.09975,7.24518,7.26857,7.07864,6.92465,6.9817
2,1835,6150,0.0020721,5.1669E-4,4,100,7.88527,7.1036,7.37623,7.25184,7.09395,6.75855,7.03743
2,1835,6300,0.0027385,6.8234E-4,4,100,7.94687,7.15877,7.28952,7.28749,7.11802,7.05667,7.04215
2,1835,6450,0.0032721,7.8188E-4,4,100,7.94687,7.07469,7.12859,7.20929,7.34942,6.82497,6.86119
2,1835,6600,0.0026423,5.9469E-4,5,100,8.03944,7.21715,7.08717,7.17405,7.4021,7.23206,7.19035
2,1835,6750,0.0031362,7.4735E-4,5,100,8.03944,7.25507,7.12337,7.4339,7.24246,7.18082,7.29482
2,1835,6900,0.0037614,8.8013E-4,5,100,8.14814,7.17225,7.09169,7.44515,7.39593,6.75102,7.17745
2,1835,7050,0.0017555,4.8961E-4,5,100,8.14814,7.19874,7.2169,7.08863,7.28735,7.1027,7.29813
2,1835,7200,0.0021261,5.2955E-4,5,100,8.14814,7.18187,6.92606,7.24618,6.94439,7.34101,7.4517
2,1835,7350,0.0013816,4.0122E-4,5,100,8.14814,7.27848,7.28481,7.02516,7.37748,7.28915,7.41581
2,1835,7500,0.0013835,3.5695E-4,5,100,8.14814,7.32634,7.34135,7.38595,7.50552,7.11997,7.2789
2,1835,7650,0.0020352,5.0921E-4,5,100,8.14814,7.14459,7.29228,7.2992,7.23622,7.00077,6.8945
2,1835,7800,0.0015771,4.227E-4,5,100,8.14814,7.18587,7.3035,7.26359,7.00334,7.23959,7.11935
2,1835,7950,0.0024733,6.2356E-4,5,100,8.14814,7.16384,7.23209,7.0717,7.3841,7.05434,7.07698
2,1835,8100,0.0016345,4.1539E-4,6,100,8.14814,7.33818,7.27711,7.33926,7.4704,7.47926,7.12486
2,1835,8250,0.0010635,3.3515E-4,6,100,8.14814,7.30332,7.28667,7.49434,7.31203,7.17185,7.25172
2,1835,8400,0.001576,4.2854E-4,6,100,8.14814,7.25295,7.27792,7.58128,7.13505,7.13917,7.13131
2,1835,8550,0.0011893,3.3296E-4,6,100,8.14814,7.32423,7.3688,7.41824,7.04681,7.43393,7.35336
2,1835,8700,0.001698,3.922E-4,6,100,8.14814,7.36511,7.2881,7.46918,7.39157,7.40584,7.27088
2,1835,8850,0.0012286,3.246E-4,6,100,8.14814,7.27505,7.11357,7.21306,7.44989,7.38776,7.21097
