Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
2,3585,4650,15.63574,2.86165,0,1,5.95563,2.31693,1.0029E-12,8.9286E-16,4.752,1.73539,5.09726
2,3585,4800,19.20125,2.927,0,1,5.95563,2.42015,7.6466E-11,4.0642E-8,5.13686,1.69934,5.26455
2,3585,4950,16.38055,2.88006,0,1,5.9736,2.38365,8.2543E-10,1.6007E-13,5.14327,1.67084,5.10416
2,3585,5100,15.58425,2.86032,0,1,5.9736,2.47547,4.0978E-13,8.1317E-11,5.32304,1.6693,5.38499
2,3585,5250,19.52079,2.83978,0,1,5.9736,2.44947,2.7255E-11,4.8821E-10,5.31496,1.63373,5.29865
2,3585,5400,13.52744,2.71257,0,1,5.9736,2.43293,4.3996E-16,5.1892E-17,5.33464,1.70978,5.12021
2,3585,5550,14.85512,2.72472,0,1,5.9736,2.40359,8.3311E-12,6.4629E-13,5.01921,1.66727,5.33149
2,3585,5700,17.63474,2.807,0,1,5.9736,2.44018,1.3869E-17,3.3224E-15,5.27911,1.74232,5.17948
2,3585,5850,19.4221,2.74648,0,1,5.9736,2.40173,5.7234E-11,2.3953E-13,5.05542,1.7336,5.21964
2,3585,6000,15.18698,2.75584,0,1,5.9736,2.4117,4.9944E-11,2.0799E-12,5.36661,1.64766,5.04422
2,3585,6150,18.93653,2.81018,0,1,6.12076,2.42737,8.4208E-13,9.9017E-9,5.17781,1.70892,5.25013
2,3585,6300,15.32288,2.79532,0,1,6.12076,2.35121,4.8459E-12,1.0962E-14,4.84991,1.69194,5.21421
2,3585,6450,16.76153,2.78767,0,1,6.12076,2.41728,1.6361E-10,2.1608E-13,5.41122,1.54772,5.12747
2,3585,6600,16.08315,2.84093,0,1,6.12076,2.40172,6.6436E-10,2.0636E-11,5.21465,1.64618,5.14777
2,3585,6750,17.74752,2.83679,0,1,6.12076,2.45167,1.9599E-13,6.2937E-15,5.42496,1.58334,5.25006
2,3585,6900,19.43879,2.91079,0,1,6.12076,2.31951,1.4053E-12,4.9873E-6,5.01561,1.60248,4.97944
2,3585,7050,15.58492,2.83958,0,1,6.14809,2.40175,3.459E-19,7.3917E-14,5.12682,1.66858,5.21335
2,3585,7200,15.38104,2.77907,0,1,6.14809,2.48464,2.1519E-17,9.1441E-20,5.31134,1.74834,5.36353
2,3585,7350,16.14899,2.85176,0,1,6.14809,2.42768,1.129E-14,9.2604E-10,5.2145,1.61002,5.31388
2,3585,7500,18.04665,2.94411,0,1,6.14809,2.36317,1.8635E-13,1.8667E-14,5.39276,1.49236,4.93072
2,3585,7650,15.40558,2.87972,0,1,6.14809,2.40924,1.8511E-10,2.2704E-16,5.15651,1.58767,5.30204
2,3585,7800,17.36895,2.89931,0,1,6.14809,2.46286,4.8606E-11,8.1765E-12,5.38378,1.62116,5.30935
2,3585,7950,25.11674,2.9745,0,1,6.14809,2.44793,0.0012568,2.2666E-9,5.17749,1.69187,5.36903
2,3585,8100,22.87005,2.74872,0,1,6.14809,2.51208,0.15321,6.2009E-13,5.34946,1.76554,5.29219
2,3585,8250,23.5309,2.81375,0,1,6.14809,2.55073,0.5405,3.9914E-12,5.24184,1.67671,5.29462
2,3585,8400,23.52635,2.7887,0,1,6.14809,2.65149,0.80934,6.3526E-13,5.17855,1.70197,5.56758
2,3585,8550,25.90377,2.76881,0,1,6.14809,2.58588,1.01193,9.5839E-12,5.08965,1.56187,5.26593
2,3585,8700,26.29218,2.89985,0,1,6.14809,2.59941,0.8736,4.6967E-14,4.99992,1.72849,5.39504
2,3585,8850,24.72439,2.6271,0,1,6.14809,2.55761,0.99714,1.377E-12,5.0209,1.69085,5.07914
2,3585,9000,22.65344,2.66538,0,1,6.14809,2.63233,0.72937,5.457E-16,5.14907,1.82436,5.45886
2,3585,9150,20.89914,2.50988,0,1,6.14809,2.5434,0.74512,3.8983E-18,4.69469,1.77718,5.49999
2,3585,9300,23.008,2.61651,0,1,6.14809,2.55453,0.77799,2.8739E-11,5.12577,1.73016,5.13875
2,3585,9450,19.31186,2.44356,0,1,6.14809,2.59878,0.71352,1.974E-8,5.18541,1.67255,5.42242
2,3585,9600,19.46536,2.48048,0,1,6.14809,2.63111,0.93358,2.5052E-18,5.14913,1.7721,5.30074
2,3585,9750,19.42204,2.46006,0,1,6.14809,2.74783,1.30652,3.1787E-18,5.21935,1.81092,5.40236
2,3585,9900,19.82043,2.54097,0,1,6.14809,2.77861,1.51935,1.5341E-12,5.21562,1.74272,5.41538
2,3585,10050,19.83116,2.53774,0,1,6.14809,2.79549,1.64705,5.2423E-4,5.2714,1.78877,5.26973
2,3585,10200,19.82073,2.53585,0,1,6.14809,3.32402,1.54536,2.8179,5.19652,1.58771,5.4726
2,3585,10350,19.82294,2.53622,0,1,8.07747,4.03101,1.32297,6.84339,4.96701,1.76666,5.25502
2,3585,10500,19.82406,2.53623,0,1,8.9374,4.38658,1.62317,8.16116,5.06234,1.77731,5.30892
2,3585,10650,19.82369,2.5362,0,1,8.9374,4.36683,1.16861,8.31898,5.17058,1.88261,5.29337
2,3585,10800,19.82514,2.53627,0,1,8.94159,4.38418,1.26075,8.32592,5.20118,1.74282,5.39021
2,3585,10950,19.82439,2.53615,0,1,9.16486,4.44621,1.60577,8.48275,5.09413,1.71996,5.32846
