Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
1,6747,12600,1.74442,7.3829E-4,2,100,6.43253,5.57857,5.50323,5.71502,5.6617,5.33869,5.67419
1,6747,12750,1.74383,6.4453E-4,2,100,6.43253,5.60617,5.47897,5.71992,5.56022,5.74591,5.52583
1,6747,12900,1.74561,6.145E-4,2,100,6.43253,5.55144,5.25153,5.45536,5.57126,5.72011,5.75894
1,6747,13050,1.77325,4.5772E-4,2,100,6.43253,5.57746,5.45995,5.37358,5.54917,5.73086,5.77373
1,6747,13200,1.79892,6.0546E-4,2,100,6.43253,5.45171,5.70425,5.64678,4.92023,5.38701,5.6003
1,6747,13350,1.81225,6.3494E-4,2,100,6.43253,5.4737,5.62104,5.57245,5.16764,5.38314,5.62421
1,6747,13500,1.79535,4.5607E-4,2,100,6.43253,5.43694,5.48829,5.59396,5.5511,5.33038,5.22096
1,6747,13650,1.78084,6.3159E-4,2,100,6.43253,5.53871,5.66874,5.63118,5.24711,5.42201,5.7245
1,6747,13800,1.76524,6.2245E-4,2,100,6.43253,5.49442,5.45417,5.66665,5.45096,5.49516,5.40517
1,6747,13950,1.76208,5.0998E-4,2,100,6.43253,5.52803,5.22291,5.57443,5.67485,5.63064,5.53733
1,6747,14100,1.75465,5.4778E-4,2,100,6.43253,5.47943,5.55896,5.506,5.43491,5.7213,5.17597
1,6747,14250,1.77803,4.9362E-4,2,100,6.43253,5.44676,5.52122,5.24222,5.23781,5.57517,5.65736
1,6747,14400,1.77531,5.019E-4,2,100,6.43253,5.47772,5.6679,5.52459,5.2682,5.51762,5.41031
1,6747,14550,1.76571,3.6129E-4,2,100,6.43253,5.54283,5.60261,5.53931,5.54049,5.33756,5.69417
1,6747,14700,1.77978,3.7146E-4,2,100,6.43253,5.42049,5.32994,5.42855,5.69842,5.13761,5.50795
1,6747,14850,1.78229,3.0162E-4,2,100,6.43253,5.62625,5.72795,5.57617,5.62377,5.63081,5.57258
1,6747,15000,1.77823,4.1294E-4,2,100,6.43253,5.18482,5.57139,5.19742,5.31901,4.97348,4.86279
1,6747,15150,1.76786,3.3606E-4,2,100,6.43253,5.54797,5.62232,5.68292,5.16948,5.77535,5.48978
1,6747,15300,1.76932,3.9292E-4,2,100,6.43253,5.5538,5.60663,5.81344,5.37953,5.35992,5.60949
2,563,150,22.37908,2.80209,2,100,2.8673E-4,5.8353E-11,2.9066E-10,5.7472E-13,2.5263E-13,1.987E-13,8.1742E-14
2,563,300,25.38931,3.12748,2,100,0.05639,7.8003E-11,1.8657E-19,3.1329E-13,3.8449E-15,6.6054E-11,3.2364E-10
2,563,450,23.02625,3.04657,2,100,0.05639,1.3454E-12,9.6888E-13,3.4231E-12,1.6882E-17,7.5375E-14,2.2597E-12
2,563,600,21.15749,2.86449,2,100,0.05639,9.1132E-15,1.1441E-15,8.9604E-16,8.1951E-18,2.2519E-17,4.3495E-14
2,563,750,18.35366,2.85618,2,100,0.05639,1.4869E-12,4.0012E-16,7.4233E-12,1.0657E-14,2.0418E-16,1.5515E-17
2,563,900,20.21842,2.81425,2,100,0.05639,9.3449E-14,3.6486E-14,3.1723E-13,4.3537E-16,1.6108E-16,1.1293E-13
2,563,1050,25.38636,2.54582,2,100,0.05639,1.4701E-7,1.1484E-17,3.0565E-10,7.335E-7,1.2473E-9,1.6925E-11
2,563,1200,22.29109,2.82742,2,100,0.05639,4.5823E-9,4.5319E-14,4.078E-13,2.8455E-20,2.2879E-8,3.2407E-11
2,563,1350,17.67829,2.47426,2,100,0.05639,3.827E-8,3.1039E-12,7.4772E-11,8.5592E-15,1.6495E-7,2.632E-8
2,563,1500,16.08642,2.61954,2,100,0.05639,1.4949E-8,3.2187E-8,2.8098E-12,3.3274E-10,3.7283E-8,4.9371E-9
2,563,1650,17.73666,2.41941,2,100,0.05639,4.8598E-11,1.0022E-10,1.2309E-13,1.4215E-10,5.033E-13,4.025E-16
2,563,1800,12.86109,2.12513,2,100,0.05639,1.5177E-11,5.2803E-11,8.572E-17,8.1005E-17,2.3082E-11,6.0849E-16
2,563,1950,21.14835,2.57829,2,100,0.05639,7.3553E-10,2.5981E-14,5.0046E-12,8.251E-13,1.781E-13,3.6716E-9
2,563,2100,25.88618,2.61789,2,100,0.06729,1.4149E-11,5.8126E-12,8.3207E-16,5.8832E-13,1.4028E-15,6.4342E-11
2,563,2250,19.25284,2.31743,2,100,0.06729,2.5036E-12,1.8112E-12,2.8343E-19,2.0095E-15,1.0988E-12,9.6058E-12
2,563,2400,22.78353,2.70675,2,100,0.06729,6.4664E-10,4.2704E-15,1.2766E-10,2.8228E-9,3.3432E-16,2.8275E-10
2,563,2550,18.21079,2.614,2,100,0.06729,2.0008E-10,1.6584E-11,9.8284E-10,9.7303E-14,6.9323E-16,8.6155E-13
2,563,2700,20.58571,2.70386,2,100,0.06729,4.0129E-12,6.6368E-14,4.9451E-16,8.6565E-18,1.9991E-11,6.6882E-15
2,563,2850,19.05178,2.57817,2,100,0.06729,1.9714E-13,4.559E-20,4.4967E-13,2.5376E-19,5.3597E-13,3.8782E-17
2,563,3000,22.01236,2.81653,2,100,0.06729,9.6372E-10,2.3527E-19,4.8185E-9,3.4337E-14,1.716E-19,2.2647E-14
2,563,3150,21.18086,2.61845,2,100,0.06729,5.9263E-10,2.6255E-9,1.0347E-12,2.8985E-13,3.363E-10,1.1408E-19
2,563,3300,18.90394,2.60682,2,100,0.06729,7.1194E-15,4.9295E-17,6.223E-19,7.0993E-15,9.8869E-15,1.8561E-14
2,563,3450,16.27404,2.65617,2,100,0.06729,2.6481E-11,2.1425E-14,1.5655E-11,2.7916E-12,1.1101E-15,1.1393E-10
2,563,3600,18.61348,2.62235,2,100,0.32625,7.3295E-5,9.9799E-7,3.3632E-13,4.682E-10,3.6547E-4,8.4648E-9
2,563,3750,18.93973,2.4853,2,100,0.79732,0.04655,1.1825E-12,1.4172E-9,1.6523E-4,0.07827,0.15431
2,563,3900,18.32772,2.56953,2,100,1.22647,0.25121,4.2862E-14,1.6825E-10,6.1426E-17,0.48412,0.77192
2,563,4050,6.30642,1.66611,2,100,2.73322,0.7848,0.89832,0.71807,2.6095E-13,1.67156,0.63606
2,563,4200,0.04799,0.0028411,2,100,3.05551,1.70017,1.38488,1.63678,0.54385,2.30683,2.62852
2,563,4350,0.04553,0.0028296,2,100,3.52429,2.43198,3.01608,1.66242,1.74812,2.66911,3.06417
2,563,4500,0.04674,0.0029641,2,100,4.43011,2.86034,3.84003,1.7553,2.00091,2.76656,3.9389
2,563,4650,0.04638,0.0027259,2,100,4.53488,3.26059,3.68274,3.65544,2.26213,2.6458,4.05686
2,563,4800,0.03996,0.0026418,2,100,4.57466,3.51256,4.0154,3.89598,2.6767,2.95859,4.01613
2,563,4950,0.02815,0.001746,2,100,4.59225,3.80981,3.95454,4.01123,3.64444,3.26969,4.16917
2,563,5100,0.02574,0.0018414,2,100,4.69317,3.85319,3.72447,3.92842,3.79234,3.63611,4.18459
2,563,5250,0.0222,0.0021402,2,100,4.79074,4.05588,4.10087,3.86852,3.78597,4.20236,4.32169
2,563,5400,0.02176,0.0021786,2,100,4.98809,4.21163,4.2561,3.88167,4.07937,4.51637,4.32464
2,563,5550,0.02253,0.0023611,2,100,5.20489,4.18901,4.37136,3.93344,3.83486,4.35281,4.45256
2,563,5700,0.02343,0.0026469,2,100,5.56524,4.39607,4.88694,3.83424,3.69331,4.46127,5.10458
2,563,5850,0.02019,0.0023491,2,100,5.73117,4.68112,5.06302,4.96031,3.76858,4.33229,5.28139
2,563,6000,0.02097,0.0024849,2,100,5.86066,4.82468,5.08183,5.29684,3.8296,4.68381,5.23134
2,563,6150,0.02116,0.0024929,2,100,5.93231,4.83758,4.96568,5.3071,3.9561,4.46737,5.49167
2,563,6300,0.018698,0.002324,2,100,6.11951,4.96071,5.34461,5.53755,3.94662,4.78497,5.18978
2,563,6450,0.017964,0.0024349,2,100,6.37639,5.02557,5.49417,5.84938,4.06121,4.66837,5.05469
2,563,6600,0.02287,0.0026963,2,100,7.0459,5.43981,5.73423,6.62551,4.21274,4.94731,5.67924
2,563,6750,0.010207,0.0010881,2,100,7.04939,5.92664,5.88843,6.3112,6.54037,5.29662,5.59656
2,563,6900,0.0043816,4.1927E-4,2,100,7.12441,6.40551,6.49229,6.32151,6.56751,6.40062,6.24563
2,563,7050,0.0061268,5.1297E-4,2,100,7.18729,6.437,6.52205,6.59023,6.24305,6.5349,6.29477
2,563,7200,0.0058921,6.7103E-4,2,100,7.32993,6.35583,6.40225,6.41127,6.54187,6.18922,6.23451
2,563,7350,0.0080599,6.8933E-4,2,100,7.32993,6.4226,6.20452,6.36985,6.60364,6.39603,6.53897
2,563,7500,0.009735,7.1885E-4,2,100,7.32993,6.4818,6.49011,6.60429,6.43544,6.41471,6.46446
2,563,7650,0.0085445,6.3765E-4,2,100,7.32993,6.43976,6.26099,6.48527,6.47467,6.5561,6.42176
2,563,7800,0.0055033,5.0417E-4,2,100,7.32993,6.45523,6.3248,6.49271,6.49023,6.71031,6.25811
2,563,7950,0.0029001,4.2572E-4,2,100,7.32993,6.32082,5.73692,6.41384,6.59414,6.54007,6.31913
2,563,8100,0.0044538,4.2425E-4,2,100,7.32993,6.40057,6.28164,6.41876,6.58389,6.34352,6.37505
2,563,8250,0.0060727,5.9624E-4,2,100,7.32993,6.37184,6.46246,6.24362,6.41693,6.22746,6.50874
2,563,8400,0.0072667,5.7908E-4,2,100,7.32993,6.41655,6.60756,6.12982,6.68035,6.31072,6.3543
2,563,8550,0.0054989,5.0868E-4,2,100,7.32993,6.47715,6.554,6.6836,6.32848,6.51128,6.30837
2,563,8700,0.0048064,4.8421E-4,2,100,7.32993,6.44435,6.35521,6.39054,6.38987,6.54753,6.53857
2,563,8850,0.0047698,5.0728E-4,2,100,7.32993,6.39044,6.03548,6.62839,6.67727,6.26317,6.34791
2,563,9000,0.0058737,4.9609E-4,2,100,7.32993,6.31137,6.06075,6.35816,6.46074,6.23861,6.43859
2,563,9150,0.0046221,5.1709E-4,2,100,7.32993,6.57907,6.60872,6.55239,6.5698,6.55658,6.60788
2,563,9300,0.0052916,5.4451E-4,2,100,7.32993,6.38853,6.29586,6.33781,6.27443,6.65218,6.38238
2,563,9450,0.0042132,5.6876E-4,2,100,7.32993,6.38738,6.56966,6.56261,6.21598,6.33854,6.25011
2,563,9600,0.0044867,5.7756E-4,2,100,7.32993,6.32611,6.13046,6.07457,6.51879,6.38836,6.51836
2,563,9750,0.0071385,5.953E-4,2,100,7.32993,6.44038,6.17512,6.36018,6.47506,6.49078,6.70078
2,563,9900,0.0074927,6.9223E-4,2,100,7.32993,6.2987,6.31246,6.12647,6.2771,6.18394,6.59354
2,563,10050,0.0058168,6.5055E-4,2,100,7.32993,6.37241,6.2305,6.42292,6.33833,6.53718,6.3331
2,563,10200,0.0076372,7.1894E-4,2,100,7.32993,6.41232,6.50004,6.40387,6.46638,6.33528,6.356
2,563,10350,0.0051386,5.8627E-4,2,100,7.32993,6.40827,6.50614,6.06758,6.50832,6.41954,6.53977
2,563,10500,0.0049426,4.3485E-4,2,100,7.32993,6.30274,6.19218,6.59332,6.14971,6.29028,6.28821
2,563,10650,0.0062648,5.6192E-4,2,100,7.33589,6.54382,6.62339,6.40978,6.60877,6.47448,6.60266
2,563,10800,0.0039246,4.3788E-4,2,100,7.33589,6.53411,6.62112,6.61031,6.37813,6.56323,6.49774
2,563,10950,0.0061637,4.675E-4,2,100,7.33589,6.44972,6.44756,6.38176,6.41985,6.42715,6.57226
2,563,11100,0.0051678,4.5438E-4,2,100,7.33589,6.51555,6.29564,6.40896,6.60323,6.69163,6.57829
2,563,11250,0.0059179,3.8146E-4,2,100,7.33589,6.34965,6.29011,6.44612,6.25596,6.56213,6.19392
2,563,11400,0.0031034,3.5966E-4,2,100,7.33589,6.47323,6.62877,6.49168,6.41468,6.25858,6.57244
2,563,11550,0.0034976,4.4469E-4,2,100,7.33589,6.41815,6.33787,6.44748,6.52264,6.33417,6.44862
2,563,11700,0.003479,4.1744E-4,2,100,7.33589,6.43678,6.40475,6.41815,6.63917,6.18428,6.53756
2,563,11850,0.003698,3.5717E-4,2,100,7.34756,6.42226,6.61114,6.48015,6.13012,6.35738,6.53252
2,563,12000,0.0035294,3.3905E-4,2,100,7.36991,6.55526,6.61844,6.48051,6.57231,6.59672,6.50831
2,563,12150,0.003983,2.8074E-4,2,100,7.36991,6.59899,6.77793,6.59233,6.57946,6.55933,6.48591
2,563,12300,0.002914,4.0215E-4,2,100,7.36991,6.35012,6.20879,6.35951,6.25027,6.5946,6.33744
2,563,12450,0.0026745,4.1699E-4,2,100,7.36991,6.21925,6.24773,6.28646,6.55537,6.03155,5.97512
2,563,12600,0.0046575,4.3054E-4,2,100,7.36991,6.34569,6.32983,6.61433,6.34764,6.12645,6.31021
2,563,12750,0.0030692,2.9821E-4,2,100,7.36991,6.47676,6.19412,6.53536,6.5838,6.61275,6.45776
2,563,12900,0.002112,3.3393E-4,2,100,7.36991,6.38711,6.24982,6.44038,6.47505,6.57491,6.19541
2,563,13050,0.0023879,3.6519E-4,2,100,7.36991,6.45173,6.39575,6.2784,6.57419,6.42019,6.5901
2,563,13200,0.0045982,4.0452E-4,2,100,7.36991,6.44495,6.34222,6.39081,6.48956,6.40287,6.59928
2,563,13350,0.0045131,3.9668E-4,2,100,7.36991,6.48258,6.3768,6.39219,6.53704,6.68914,6.41772
2,563,13500,0.0030118,3.8686E-4,2,100,7.36991,6.42176,6.54034,6.34017,6.2832,6.43861,6.50649
2,563,13650,0.0035941,4.1145E-4,2,100,7.36991,6.3586,6.49421,6.45248,6.3312,6.33224,6.18289
2,563,13800,0.0055077,4.3697E-4,2,100,7.36991,6.39486,6.54991,6.30088,6.57467,6.35782,6.19102
2,563,13950,0.0034326,3.7921E-4,2,100,7.36991,6.39851,6.29173,6.55115,6.43284,6.26024,6.45659
2,563,14100,0.0020121,3.43E-4,2,100,7.36991,6.38314,6.72856,6.40005,6.28777,6.3074,6.19191
2,563,14250,0.002296,3.4793E-4,2,100,7.36991,6.36649,6.2738,6.44413,6.54752,6.4309,6.13611
2,563,14400,0.0041075,4.3589E-4,2,100,7.36991,6.40854,6.51816,6.4239,6.54186,5.98085,6.57794
2,563,14550,0.0049886,4.4374E-4,2,100,7.36991,6.19619,6.53192,5.88596,6.03039,6.25518,6.27749
2,563,14700,0.0066299,6.2477E-4,2,100,7.36991,6.2164,6.32239,6.47655,5.96965,6.08792,6.22549
2,563,14850,0.005726,6.1456E-4,2,100,7.36991,6.37853,6.31954,6.51222,6.1916,6.57681,6.2925
2,563,15000,0.0069346,6.9199E-4,2,100,7.36991,6.35761,6.31519,6.23116,6.19631,6.43689,6.6085
2,563,15150,0.0049743,5.4268E-4,2,100,7.36991,6.44476,6.68901,6.30781,6.41895,6.30698,6.50103
2,563,15300,0.0052916,5.1678E-4,2,100,7.36991,6.22472,6.24019,6.25109,6.1975,6.25671,6.17809
3,2966,150,19.27855,2.97148,2,100,4.138E-4,4.05E-11,1.5651E-12,2.0093E-10,9.6353E-16,1.0335E-15,2.3663E-17
3,2966,300,23.07234,2.65012,2,100,4.138E-4,2.1396E-11,1.0502E-12,1.9774E-12,2.1036E-12,2.5846E-15,1.0185E-10
3,2966,450,15.96713,2.43523,2,100,6.9999E-4,8.3029E-10,6.4061E-10,2.132E-11,6.5214E-17,1.1547E-16,3.4895E-9
3,2966,600,21.00926,2.65305,2,100,6.9999E-4,3.0937E-12,7.4047E-14,3.7149E-20,2.6062E-17,7.1337E-14,1.5323E-11
3,2966,750,19.84888,2.67779,2,100,0.0045495,5.8247E-7,2.739E-13,2.1329E-9,1.2272E-8,2.8979E-6,3.5048E-16
3,2966,900,22.68303,2.73695,2,100,0.0045495,6.6316E-12,4.1118E-18,3.8065E-12,1.4425E-17,2.4623E-12,2.6889E-11
3,2966,1050,21.39978,3.05055,2,100,0.0045495,2.3765E-8,1.0873E-10,4.5674E-14,1.1871E-7,6.8543E-19,3.4273E-15
3,2966,1200,15.12784,2.78914,2,100,0.0057653,2.6688E-13,1.513E-13,1.4006E-13,2.5144E-13,1.8384E-15,7.8974E-13
3,2966,1350,21.4526,2.78457,2,100,0.0057653,1.2304E-13,1.0301E-15,1.3229E-19,5.7293E-13,3.8119E-14,3.1001E-15
3,2966,1500,16.98972,2.66222,2,100,0.0057653,2.5934E-12,5.7358E-14,1.5133E-14,1.2898E-14,4.2377E-12,8.6439E-12
3,2966,1650,18.44811,2.36632,2,100,0.0057653,7.1278E-8,6.0758E-11,3.0634E-9,8.1776E-15,7.3342E-10,3.5253E-7
3,2966,1800,20.81077,2.69031,2,100,0.80751,0.018149,1.513E-14,2.3771E-13,5.3735E-12,0.09039,3.5954E-4
3,2966,1950,7.93235,2.14694,2,100,3.83137,0.77561,0.08233,4.853E-18,5.2431E-16,1.59305,2.20264
3,2966,2100,12.96104,1.77166,2,100,6.82353,3.52556,5.9312,8.7664E-9,5.4791E-12,5.63016,6.06643
3,2966,2250,11.85078,1.63258,2,100,7.03079,3.78603,6.40156,0.0034557,2.5912E-10,6.1203,6.40486
3,2966,2400,5.48394,1.32031,2,100,7.03079,4.95762,6.48538,6.1659,9.4755E-13,6.23287,5.90396
3,2966,2550,0.0053098,7.5468E-4,2,100,7.16887,6.3639,6.50403,6.73095,6.36262,6.32717,5.89475
3,2966,2700,0.0052099,6.6318E-4,2,100,7.16887,6.31707,6.45979,6.61019,6.41901,6.58848,5.50788
