Run,Seed,Generation,InterIsland Diversity,Global Diversity,Migrants,Epoch Size,Best Score So Far,Avg Global Fitness,Island0,Island1,Island2,Island3,Island4
1,5135,10050,0.0014115,2.9543E-4,7,28,4.43758,3.71812,3.8058,3.73713,3.67875,3.5958,3.77313
1,5135,10200,0.0026295,3.7626E-4,7,28,4.43758,3.6761,3.66262,3.78839,3.62514,3.75836,3.54597
1,5135,10350,0.004288,4.2869E-4,7,27,4.43758,3.70258,3.70193,3.59123,3.81549,3.71741,3.68682
1,5135,10500,0.0039546,5.3181E-4,7,27,4.43758,3.71321,3.83549,3.68007,3.76582,3.64758,3.63711
1,5135,10650,0.0029709,4.2079E-4,8,26,4.43758,3.63923,3.72948,3.45904,3.77617,3.7232,3.50826
1,5135,10800,0.0028483,4.1381E-4,8,26,4.43758,3.64259,3.64106,3.59682,3.6841,3.67175,3.61924
1,5135,10950,0.0023482,3.4835E-4,8,25,4.43758,3.61715,3.76297,3.72541,3.38768,3.60816,3.60155
1,5135,11100,0.0035011,4.5151E-4,8,25,4.43758,3.64332,3.73658,3.78434,3.42412,3.45567,3.81587
1,5135,11250,0.003268,4.7101E-4,8,25,4.43758,3.60109,3.60468,3.66832,3.71055,3.36055,3.66133
1,5135,11400,0.0036102,4.1924E-4,8,24,4.43758,3.62153,3.64729,3.5934,3.80625,3.48276,3.57794
1,5135,11550,0.0018154,3.6853E-4,8,24,4.43758,3.46949,3.39157,3.54907,3.49783,3.43414,3.47484
1,5135,11700,0.002145,3.7794E-4,9,23,4.43758,3.67214,3.60019,3.74615,3.55285,3.7659,3.69559
1,5135,11850,0.0019134,3.3727E-4,9,23,4.43758,3.46939,3.49955,3.32157,3.54109,3.48752,3.4972
1,5135,12000,0.0030819,3.9641E-4,9,22,4.43758,3.51725,3.59659,3.4679,3.35233,3.64468,3.52477
1,5135,12150,0.0017802,2.9315E-4,9,22,4.43758,3.59057,3.62573,3.71388,3.59526,3.4604,3.55757
1,5135,12300,0.0024956,2.8928E-4,9,21,4.43758,3.71067,3.78384,3.8332,3.62194,3.60455,3.70982
1,5135,12450,0.0024067,3.7433E-4,9,21,4.43758,3.60978,3.53153,3.5196,3.73798,3.67251,3.58725
1,5135,12600,0.0017875,2.9114E-4,10,21,4.43758,3.66794,3.72549,3.66563,3.45175,3.68351,3.81331
1,5135,12750,0.0031196,3.8885E-4,10,20,4.43758,3.78,3.62771,3.79171,3.85131,3.90996,3.71934
1,5135,12900,0.0041295,5.547E-4,10,20,4.45716,3.66734,3.67092,3.7271,3.62767,3.67298,3.63803
1,5135,13050,0.0022002,3.0075E-4,10,20,4.45716,3.6528,3.7288,3.56582,3.67881,3.50098,3.7896
1,5135,13200,0.0026059,3.5203E-4,10,19,4.45716,3.55665,3.60256,3.64447,3.43486,3.55373,3.54761
1,5135,13350,0.0027724,3.8613E-4,11,19,4.45716,3.75425,3.63836,3.79565,3.88022,3.58491,3.8721
1,5135,13500,0.0022087,3.5991E-4,11,18,4.45716,3.66232,3.69891,3.52067,3.87312,3.56444,3.65444
1,5135,13650,0.0015604,2.8282E-4,11,18,4.45716,3.69226,3.5027,3.62344,3.90392,3.65333,3.77792
1,5135,13800,0.0019055,2.7802E-4,11,18,4.45716,3.64823,3.75287,3.73616,3.51481,3.54213,3.69516
1,5135,13950,0.0017476,3.1301E-4,11,17,4.45716,3.63739,3.67093,3.62521,3.58139,3.42702,3.88241
1,5135,14100,0.002295,3.461E-4,12,17,4.45716,3.69361,3.77439,3.60726,3.84701,3.5632,3.6762
1,5135,14250,0.0036235,4.8968E-4,12,17,4.47157,3.6873,3.59554,3.52412,3.79238,3.72451,3.79992
1,5135,14400,0.0032543,4.592E-4,12,17,4.47157,3.65576,3.57893,3.64418,3.51308,3.89808,3.64453
1,5135,14550,0.0035428,4.1923E-4,12,16,4.47157,3.65355,3.76793,3.70769,3.61706,3.55902,3.61607
1,5135,14700,0.0026158,3.9066E-4,13,16,4.47157,3.7323,3.8575,3.75895,3.51254,3.81509,3.71742
1,5135,14850,0.0039078,4.8736E-4,13,16,4.47157,3.62551,3.6614,3.61926,3.67933,3.60906,3.5585
1,5135,15000,0.0028355,4.0503E-4,13,15,4.47157,3.76307,3.81171,3.67857,3.92159,3.87694,3.52653
1,5135,15150,0.0044332,5.0816E-4,13,15,4.47157,3.69835,3.70881,3.82966,3.68566,3.5806,3.68704
1,5135,15300,0.0035075,4.3933E-4,14,15,4.47157,3.68388,3.80541,3.77226,3.6942,3.58937,3.55813
2,1292,150,29.28977,3.01362,2,98,8.5683E-4,9.7767E-14,9.4958E-14,2.5732E-13,3.4728E-15,5.6571E-15,1.2743E-13
2,1292,300,26.12451,2.75343,2,96,0.0024295,1.1011E-9,5.482E-9,1.4524E-11,1.1984E-12,7.6251E-12,2.1241E-13
2,1292,450,24.85106,2.96009,2,95,0.0024295,9.3057E-14,1.4178E-16,4.609E-13,3.7943E-15,4.4483E-16,3.5767E-18
2,1292,600,30.11554,3.0042,2,93,0.0024295,2.3351E-9,5.6314E-20,8.4448E-14,1.1356E-8,1.3052E-10,1.8906E-10
