Run,Seed,Generation,Diversity,Migrants,Epoch Size,Best Score
10,9460,4800,0.0048906,2,55,8.06284
10,9460,5100,0.0047342,2,53,8.06284
10,9460,5400,0.00481,2,51,8.07458
10,9460,5700,0.0030089,2,49,8.07458
10,9460,6000,0.004571,2,47,8.10721
10,9460,6300,0.0045339,2,46,8.14159
10,9460,6600,0.0025353,2,44,8.14159
10,9460,6900,0.0021812,2,42,8.14159
10,9460,7200,0.0045022,2,41,8.14391
10,9460,7500,0.0030703,2,39,8.14391
10,9460,7800,0.0025702,2,38,8.14391
10,9460,8100,0.0039702,2,36,8.14391
10,9460,8400,0.0037895,2,35,8.14391
10,9460,8700,0.0041793,2,34,8.14391
10,9460,9000,0.0039803,2,32,8.14391
10,9460,9300,0.0034001,2,31,8.14391
10,9460,9600,0.0031638,2,30,8.14391
10,9460,9900,0.0038325,2,29,8.14391
10,9460,10200,0.0037935,2,28,8.14391
10,9460,10500,0.0029788,2,27,8.14391
10,9460,10800,0.0028017,2,26,8.14391
10,9460,11100,0.0039285,2,25,8.14391
10,9460,11400,0.0037353,2,24,8.14391
10,9460,11700,0.0026565,2,23,8.14391
10,9460,12000,0.0048525,2,22,8.14391
10,9460,12300,0.0031428,2,21,8.14391
10,9460,12600,0.0045943,2,21,8.14391
10,9460,12900,0.0041493,2,20,8.14391
10,9460,13200,0.0034749,2,19,8.14391
10,9460,13500,0.0048526,2,18,8.15602
10,9460,13800,0.004731,2,18,8.15602
10,9460,14100,0.0058033,2,17,8.15602
10,9460,14400,0.0043271,2,17,8.15602
10,9460,14700,0.0039329,2,16,8.15602
10,9460,15000,0.0050469,2,15,8.15602
10,9460,15300,0.0065986,2,15,8.15602
11,7504,300,16.54632,2,96,0.0013719
11,7504,600,23.56427,2,93,0.013767
11,7504,900,20.07269,2,89,0.013767
11,7504,1200,19.94939,2,86,0.013767
11,7504,1500,16.28809,2,83,0.013767
11,7504,1800,21.78036,2,80,0.013767
11,7504,2100,16.38944,2,77,1.00844
11,7504,2400,11.86533,2,74,6.80151
11,7504,2700,0.0072574,2,71,7.11147
