Run,Seed,Generation,Diversity,Migrants,Epoch Size,Best Score
4,8829,3000,0.04935,3,69,8.06939
4,8829,3300,0.02232,3,66,8.6431
4,8829,3600,0.02279,3,64,8.72493
4,8829,3900,0.03251,3,61,8.72493
4,8829,4200,0.02245,3,59,8.72493
4,8829,4500,0.0034753,4,57,8.73182
4,8829,4800,0.0038553,4,55,8.74308
4,8829,5100,0.0030077,4,53,8.74308
4,8829,5400,0.0015208,4,51,8.76008
4,8829,5700,0.0017567,4,49,8.76008
4,8829,6000,0.0020482,4,47,8.76008
4,8829,6300,0.0016499,4,46,8.76008
4,8829,6600,0.0025726,5,44,8.76008
4,8829,6900,0.0032414,5,42,8.76008
4,8829,7200,0.0054288,5,41,8.76008
4,8829,7500,0.0018506,5,39,8.76008
4,8829,7800,0.0019674,5,38,8.80625
4,8829,8100,0.001926,6,36,8.80625
4,8829,8400,0.0017244,6,35,8.80625
4,8829,8700,0.0013319,6,34,8.8617
4,8829,9000,0.0012935,6,32,8.8617
4,8829,9300,0.002453,6,31,8.8617
4,8829,9600,0.0030625,7,30,8.8617
4,8829,9900,0.0036983,7,29,8.8617
4,8829,10200,0.0035689,7,28,8.8617
4,8829,10500,0.0025968,7,27,8.8617
4,8829,10800,0.0013471,8,26,8.8617
4,8829,11100,0.0013272,8,25,8.8617
4,8829,11400,0.0014747,8,24,8.8617
4,8829,11700,0.0026734,9,23,8.8617
4,8829,12000,0.0012465,9,22,8.8617
4,8829,12300,0.0021093,9,21,8.8617
4,8829,12600,0.0010764,10,21,8.8617
4,8829,12900,0.0012149,10,20,8.8617
4,8829,13200,0.0010408,10,19,8.8617
4,8829,13500,0.0019059,11,18,8.8617
4,8829,13800,9.4218E-4,11,18,8.8617
4,8829,14100,0.0017535,12,17,8.8617
4,8829,14400,0.0016478,12,17,8.8617
4,8829,14700,0.002064,13,16,8.8617
4,8829,15000,0.0038044,13,15,8.89294
4,8829,15300,0.0035446,14,15,8.89294
5,5622,300,23.02346,2,96,0.0013039
5,5622,600,25.02247,2,93,0.03765
5,5622,900,16.13175,2,89,0.03765
5,5622,1200,24.28976,2,86,0.03765
5,5622,1500,20.27476,2,83,0.03765
5,5622,1800,19.54902,3,80,0.03765
5,5622,2100,20.54284,3,77,0.03765
5,5622,2400,10.10449,3,74,2.21019
5,5622,2700,0.0087674,3,71,7.13525
5,5622,3000,0.0065066,3,69,7.13525
5,5622,3300,0.0047941,3,66,7.13554
5,5622,3600,0.003143,3,64,7.22898
5,5622,3900,0.0050484,3,61,7.22898
5,5622,4200,0.0061984,3,59,7.22898
5,5622,4500,0.0036764,4,57,7.22898
5,5622,4800,0.0047261,4,55,7.22898
5,5622,5100,0.0059777,4,53,7.22898
5,5622,5400,0.0055671,4,51,7.22898
5,5622,5700,0.011397,4,49,7.22898
5,5622,6000,0.010345,4,47,7.22898
5,5622,6300,0.0084545,4,46,7.22898
5,5622,6600,0.0076803,5,44,7.22898
5,5622,6900,0.011812,5,42,7.22898
5,5622,7200,0.0048057,5,41,7.22898
5,5622,7500,0.0051364,5,39,7.22898
5,5622,7800,0.0043377,5,38,7.22898
5,5622,8100,0.0052159,6,36,7.22898
5,5622,8400,0.0053389,6,35,7.22898
5,5622,8700,0.0076399,6,34,7.22898
5,5622,9000,0.0019541,6,32,7.22898
5,5622,9300,0.0033171,6,31,7.22898
5,5622,9600,0.0039039,7,30,7.22898
5,5622,9900,0.0027596,7,29,7.22898
5,5622,10200,0.002964,7,28,7.22898
5,5622,10500,0.0046278,7,27,7.22898
5,5622,10800,0.0028476,8,26,7.22898
5,5622,11100,0.0024635,8,25,7.22898
5,5622,11400,0.002719,8,24,7.22898
5,5622,11700,0.0059128,9,23,7.22898
5,5622,12000,0.0018253,9,22,7.22898
5,5622,12300,0.0042879,9,21,7.22898
5,5622,12600,0.0045774,10,21,7.22898
5,5622,12900,0.0046812,10,20,7.23518
5,5622,13200,0.0020519,10,19,7.23518
5,5622,13500,0.0035927,11,18,7.23518
5,5622,13800,0.0035311,11,18,7.23518
5,5622,14100,0.0018713,12,17,7.23518
5,5622,14400,0.0028554,12,17,7.23518
5,5622,14700,0.0033421,13,16,7.23518
5,5622,15000,0.0053204,13,15,7.23518
5,5622,15300,0.0062661,14,15,7.23518
6,4505,300,23.34852,2,96,0.0044451
6,4505,600,20.75189,2,93,0.0044451
6,4505,900,16.47327,2,89,0.0044451
6,4505,1200,27.92318,2,86,0.0066214
6,4505,1500,23.32788,2,83,0.0066214
6,4505,1800,22.75838,3,80,0.08519
6,4505,2100,17.1693,3,77,0.08519
6,4505,2400,24.93,3,74,0.08519
6,4505,2700,20.3558,3,71,0.08519
6,4505,3000,20.63824,3,69,0.08519
6,4505,3300,15.02914,3,66,0.08519
6,4505,3600,14.51304,3,64,0.08519
6,4505,3900,12.39171,3,61,0.08519
6,4505,4200,13.06684,3,59,0.08519
6,4505,4500,16.05765,4,57,0.08519
6,4505,4800,13.12119,4,55,0.08519
6,4505,5100,21.87844,4,53,0.08519
6,4505,5400,24.12321,4,51,0.08519
6,4505,5700,20.98215,4,49,0.08519
6,4505,6000,16.45976,4,47,0.08519
6,4505,6300,17.39867,4,46,0.08519
6,4505,6600,14.35463,5,44,0.08519
6,4505,6900,14.66516,5,42,0.08519
6,4505,7200,15.15731,5,41,0.08519
6,4505,7500,14.99856,5,39,0.08519
6,4505,7800,11.90026,5,38,0.08519
6,4505,8100,12.06677,6,36,0.08519
6,4505,8400,19.75519,6,35,0.08519
6,4505,8700,13.57544,6,34,0.16979
6,4505,9000,12.97405,6,32,0.74449
6,4505,9300,12.74739,6,31,0.83713
6,4505,9600,8.96478,7,30,0.85255
6,4505,9900,9.57027,7,29,0.8602
6,4505,10200,10.26677,7,28,0.8602
6,4505,10500,8.82518,7,27,0.8602
6,4505,10800,9.3151,8,26,0.8602
6,4505,11100,8.95986,8,25,0.86254
6,4505,11400,9.03889,8,24,0.87865
6,4505,11700,9.13877,9,23,0.87865
6,4505,12000,10.27619,9,22,0.87865
6,4505,12300,10.98332,9,21,0.87865
6,4505,12600,10.52415,10,21,0.87865
6,4505,12900,9.69834,10,20,0.87865
6,4505,13200,11.02504,10,19,0.87865
6,4505,13500,9.67281,11,18,0.87865
6,4505,13800,9.78045,11,18,0.87865
6,4505,14100,10.27891,12,17,0.87865
6,4505,14400,9.80119,12,17,0.87865
6,4505,14700,10.30378,13,16,0.87865
6,4505,15000,10.83903,13,15,0.87865
6,4505,15300,9.7398,14,15,0.87865
7,2365,300,24.24386,2,96,0.03311
7,2365,600,26.29869,2,93,0.03311
7,2365,900,27.61797,2,89,0.03311
7,2365,1200,25.81787,2,86,0.03311
7,2365,1500,20.86144,2,83,0.03311
7,2365,1800,26.73491,3,80,0.03311
7,2365,2100,20.65865,3,77,0.03311
7,2365,2400,13.38808,3,74,0.03311
7,2365,2700,15.3877,3,71,0.03311
7,2365,3000,10.78147,3,69,0.03311
7,2365,3300,17.87766,3,66,0.03311
7,2365,3600,16.9474,3,64,0.03311
7,2365,3900,14.39268,3,61,0.33476
7,2365,4200,20.4942,3,59,0.33476
7,2365,4500,14.46716,4,57,0.33476
7,2365,4800,15.7474,4,55,0.33476
7,2365,5100,12.31559,4,53,4.38271
7,2365,5400,13.2913,4,51,7.27039
7,2365,5700,13.12424,4,49,7.88546
7,2365,6000,9.92146,4,47,8.67408
7,2365,6300,9.31077,4,46,8.7324
7,2365,6600,7.27874,5,44,8.77471
7,2365,6900,10.14792,5,42,8.77471
7,2365,7200,9.11422,5,41,8.79579
7,2365,7500,10.67329,5,39,8.79579
7,2365,7800,9.30798,5,38,8.79579
7,2365,8100,8.39227,6,36,8.79579
7,2365,8400,7.42089,6,35,8.79579
7,2365,8700,8.38442,6,34,8.81485
7,2365,9000,9.20748,6,32,8.81485
7,2365,9300,10.01542,6,31,8.81485
7,2365,9600,10.78879,7,30,8.81485
7,2365,9900,8.09988,7,29,8.81485
7,2365,10200,10.76544,7,28,8.81485
7,2365,10500,10.21297,7,27,8.81906
7,2365,10800,10.22976,8,26,8.81906
7,2365,11100,10.12568,8,25,8.81906
7,2365,11400,11.3023,8,24,8.81906
7,2365,11700,9.52105,9,23,8.81906
7,2365,12000,9.08118,9,22,8.81906
7,2365,12300,10.69334,9,21,8.82548
7,2365,12600,9.72302,10,21,8.82548
7,2365,12900,9.83909,10,20,8.82548
7,2365,13200,8.83699,10,19,8.82548
7,2365,13500,10.31156,11,18,8.82548
7,2365,13800,9.79842,11,18,8.82548
7,2365,14100,9.64775,12,17,8.82548
7,2365,14400,8.77903,12,17,8.84361
7,2365,14700,8.12374,13,16,8.84361
7,2365,15000,6.9959,13,15,8.84361
7,2365,15300,9.27073,14,15,8.84361
8,3762,300,24.80654,2,96,0.0017113
8,3762,600,31.61944,2,93,0.0074798
8,3762,900,20.3507,2,89,0.0074798
8,3762,1200,25.2217,2,86,0.0074798
8,3762,1500,19.61912,2,83,0.0074798
8,3762,1800,27.2533,3,80,0.010786
8,3762,2100,26.83448,3,77,0.010786
8,3762,2400,22.74274,3,74,0.010786
8,3762,2700,17.7885,3,71,0.21441
8,3762,3000,12.2534,3,69,0.21441
8,3762,3300,16.87673,3,66,0.21441
8,3762,3600,23.40435,3,64,0.21441
8,3762,3900,14.51559,3,61,0.21441
8,3762,4200,14.68244,3,59,0.21441
8,3762,4500,12.73026,4,57,1.07625
8,3762,4800,0.02199,4,55,3.17876
8,3762,5100,0.01573,4,53,3.38157
8,3762,5400,0.003966,4,51,3.41597
8,3762,5700,0.0078775,4,49,3.41597
8,3762,6000,0.010246,4,47,3.41597
8,3762,6300,0.0037551,4,46,3.41597
8,3762,6600,0.0049443,5,44,3.43605
8,3762,6900,0.0015404,5,42,3.44451
8,3762,7200,0.0031325,5,41,3.44451
8,3762,7500,0.002082,5,39,3.44451
8,3762,7800,0.0023198,5,38,3.44451
8,3762,8100,0.0038023,6,36,3.44451
8,3762,8400,0.0035985,6,35,3.44451
8,3762,8700,0.0010793,6,34,3.53522
8,3762,9000,0.0022947,6,32,3.53522
8,3762,9300,0.0030388,6,31,3.53522
8,3762,9600,0.0016314,7,30,3.53522
8,3762,9900,0.0014296,7,29,3.60314
8,3762,10200,0.0018983,7,28,3.60314
8,3762,10500,0.0030395,7,27,3.60314
8,3762,10800,0.0049712,8,26,3.60314
8,3762,11100,0.0020406,8,25,3.60314
8,3762,11400,0.0012154,8,24,3.60314
8,3762,11700,0.0023152,9,23,3.60314
8,3762,12000,0.001085,9,22,3.60314
8,3762,12300,0.0018651,9,21,3.60314
8,3762,12600,0.0010446,10,21,3.63485
8,3762,12900,0.001073,10,20,3.63485
8,3762,13200,0.0013528,10,19,3.63485
8,3762,13500,0.0024241,11,18,3.63485
8,3762,13800,0.0014845,11,18,3.63485
8,3762,14100,0.0028994,12,17,3.63485
8,3762,14400,0.0033312,12,17,3.63485
8,3762,14700,0.0037932,13,16,3.63485
8,3762,15000,0.0056698,13,15,3.63485
8,3762,15300,0.005555,14,15,3.63485
9,349,300,29.18495,2,96,0.0046943
9,349,600,18.1661,2,93,0.05106
9,349,900,16.83595,2,89,0.05106
9,349,1200,23.37421,2,86,0.05106
9,349,1500,21.9323,2,83,0.05106
9,349,1800,16.20242,3,80,0.05106
9,349,2100,13.76821,3,77,0.05106
9,349,2400,20.80392,3,74,0.05106
9,349,2700,8.14162,3,71,0.05106
9,349,3000,15.92442,3,69,0.05106
9,349,3300,22.53773,3,66,0.27785
9,349,3600,7.60244,3,64,3.46364
9,349,3900,0.0023126,3,61,6.72632
9,349,4200,0.0028183,3,59,6.87841
9,349,4500,0.0051094,4,57,6.87841
9,349,4800,0.0065784,4,55,7.00513
9,349,5100,0.0026458,4,53,7.2549
9,349,5400,0.0016625,4,51,7.33144
9,349,5700,0.0022497,4,49,7.48315
9,349,6000,0.0020016,4,47,8.00334
9,349,6300,0.0032503,4,46,8.43356
9,349,6600,0.0039938,5,44,8.59633
9,349,6900,0.0018457,5,42,8.59633
9,349,7200,0.0010108,5,41,8.59633
9,349,7500,0.0021718,5,39,8.59633
9,349,7800,0.0019611,5,38,8.59633
9,349,8100,7.2246E-4,6,36,8.60203
9,349,8400,0.0012153,6,35,8.60203
9,349,8700,0.0012211,6,34,8.60203
9,349,9000,0.0013127,6,32,8.60203
9,349,9300,0.0027885,6,31,8.60203
9,349,9600,0.0033255,7,30,8.60203
9,349,9900,0.0035427,7,29,8.60203
9,349,10200,0.0034473,7,28,8.60203
9,349,10500,9.5977E-4,7,27,8.60203
9,349,10800,7.9151E-4,8,26,8.60203
9,349,11100,0.0018387,8,25,8.61051
9,349,11400,0.0011319,8,24,8.61051
9,349,11700,0.0010593,9,23,8.61051
9,349,12000,7.3117E-4,9,22,8.61051
9,349,12300,0.0011732,9,21,8.61051
9,349,12600,0.0013354,10,21,8.61051
9,349,12900,7.2233E-4,10,20,8.61051
9,349,13200,0.0010505,10,19,8.61051
9,349,13500,0.0014825,11,18,8.61051
9,349,13800,9.8181E-4,11,18,8.61051
9,349,14100,0.0024587,12,17,8.61051
9,349,14400,7.9297E-4,12,17,8.61051
9,349,14700,0.0016653,13,16,8.61051
9,349,15000,0.0018465,13,15,8.61051
9,349,15300,0.0029381,14,15,8.61051
10,7282,300,21.90563,2,96,0.0019993
10,7282,600,22.5389,2,93,0.003016
10,7282,900,24.3154,2,89,0.0071929
10,7282,1200,16.41859,2,86,0.04411
10,7282,1500,14.23596,2,83,0.04411
10,7282,1800,21.09669,3,80,0.04411
10,7282,2100,16.04498,3,77,0.04411
10,7282,2400,15.76488,3,74,0.04411
10,7282,2700,19.98193,3,71,0.04411
10,7282,3000,22.16834,3,69,0.04411
10,7282,3300,23.84686,3,66,0.04411
10,7282,3600,24.32122,3,64,0.04411
10,7282,3900,33.86328,3,61,0.04411
10,7282,4200,20.32187,3,59,0.04411
10,7282,4500,26.23262,4,57,0.04411
10,7282,4800,12.79436,4,55,0.04411
10,7282,5100,19.04131,4,53,0.04411
10,7282,5400,11.06927,4,51,0.04411
10,7282,5700,17.3662,4,49,0.04411
10,7282,6000,14.24303,4,47,0.04411
10,7282,6300,15.39295,4,46,0.04411
10,7282,6600,10.0352,5,44,0.04411
10,7282,6900,0.0027109,5,42,7.96153
10,7282,7200,0.0011141,5,41,8.51727
10,7282,7500,9.3391E-4,5,39,8.5998
10,7282,7800,4.1411E-4,5,38,8.5998
10,7282,8100,9.6138E-4,6,36,8.60844
10,7282,8400,0.0013908,6,35,8.61892
10,7282,8700,6.1625E-4,6,34,8.61892
10,7282,9000,5.4796E-4,6,32,8.61892
10,7282,9300,6.9328E-4,6,31,8.61892
10,7282,9600,8.6176E-4,7,30,8.61892
10,7282,9900,7.5787E-4,7,29,8.61892
10,7282,10200,0.0012632,7,28,8.61892
10,7282,10500,0.0019772,7,27,8.61892
10,7282,10800,0.0011425,8,26,8.61892
10,7282,11100,8.4581E-4,8,25,8.61892
10,7282,11400,6.0226E-4,8,24,8.64852
10,7282,11700,8.0392E-4,9,23,8.64852
10,7282,12000,5.655E-4,9,22,8.64852
10,7282,12300,8.5382E-4,9,21,8.64852
10,7282,12600,7.1599E-4,10,21,8.64852
10,7282,12900,0.001018,10,20,8.64852
10,7282,13200,0.0010872,10,19,8.64852
10,7282,13500,7.9406E-4,11,18,8.68967
10,7282,13800,7.6312E-4,11,18,8.68967
10,7282,14100,7.8305E-4,12,17,8.68967
10,7282,14400,0.0010243,12,17,8.68967
10,7282,14700,7.3691E-4,13,16,8.68967
10,7282,15000,0.0010256,13,15,8.68967
10,7282,15300,0.0010421,14,15,8.68967
11,1473,300,15.76494,2,96,1.0167E-4
11,1473,600,18.96313,2,93,0.0025114
11,1473,900,23.32718,2,89,0.06976
11,1473,1200,12.71766,2,86,0.06976
11,1473,1500,17.16282,2,83,0.06976
11,1473,1800,25.41313,3,80,2.4615
11,1473,2100,11.83604,3,77,3.6858
11,1473,2400,2.41236,3,74,3.85749
11,1473,2700,2.35308,3,71,3.85749
11,1473,3000,2.53547,3,69,3.98979
11,1473,3300,2.57634,3,66,4.01298
11,1473,3600,2.66966,3,64,4.1203
11,1473,3900,2.82469,3,61,4.1203
11,1473,4200,2.89151,3,59,4.12392
11,1473,4500,2.91767,4,57,4.22861
11,1473,4800,2.93657,4,55,4.22861
11,1473,5100,2.82121,4,53,4.25525
11,1473,5400,2.84598,4,51,4.25525
11,1473,5700,2.89022,4,49,4.25525
11,1473,6000,2.90931,4,47,4.25525
11,1473,6300,2.86162,4,46,4.25525
11,1473,6600,2.82907,5,44,4.25525
11,1473,6900,2.84081,5,42,4.25525
11,1473,7200,2.83692,5,41,4.25525
11,1473,7500,2.83954,5,39,4.25525
11,1473,7800,2.80378,5,38,4.25525
11,1473,8100,2.87791,6,36,4.25525
11,1473,8400,2.94524,6,35,4.25525
11,1473,8700,3.01189,6,34,4.25525
11,1473,9000,3.02084,6,32,4.25525
11,1473,9300,3.03759,6,31,4.25525
11,1473,9600,2.99991,7,30,4.25525
11,1473,9900,3.04616,7,29,4.25525
11,1473,10200,2.99554,7,28,4.25525
11,1473,10500,2.98998,7,27,4.31954
11,1473,10800,3.0482,8,26,4.31954
11,1473,11100,2.96913,8,25,4.31954
11,1473,11400,2.91983,8,24,4.31954
11,1473,11700,2.9676,9,23,4.31954
11,1473,12000,3.01933,9,22,4.31954
11,1473,12300,3.00924,9,21,4.31954
11,1473,12600,3.07369,10,21,4.31954
11,1473,12900,3.09393,10,20,4.31954
11,1473,13200,3.13996,10,19,4.31954
11,1473,13500,3.15926,11,18,4.31954
11,1473,13800,3.10195,11,18,4.31954
11,1473,14100,3.16977,12,17,4.31954
11,1473,14400,3.08782,12,17,4.31954
11,1473,14700,3.16895,13,16,4.31954
11,1473,15000,3.10372,13,15,4.31954
11,1473,15300,3.0727,14,15,4.31954
12,332,300,25.14227,2,96,0.0010116
12,332,600,24.15151,2,93,0.0045547
12,332,900,23.6994,2,89,0.0045547
12,332,1200,24.24484,2,86,0.0045547
12,332,1500,21.95277,2,83,0.0045547
12,332,1800,23.82544,3,80,0.03821
12,332,2100,21.09433,3,77,0.03821
12,332,2400,11.67084,3,74,3.02175
12,332,2700,5.96053,3,71,5.99971
12,332,3000,4.82555,3,69,6.17644
12,332,3300,4.63168,3,66,6.58906
12,332,3600,3.79783,3,64,6.58906
12,332,3900,3.79525,3,61,6.58906
12,332,4200,3.7907,3,59,6.58906
12,332,4500,3.57632,4,57,6.63335
12,332,4800,3.07292,4,55,7.05688
12,332,5100,2.96887,4,53,7.21137
12,332,5400,2.88609,4,51,7.36994
12,332,5700,2.45816,4,49,8.62027
12,332,6000,2.45737,4,47,8.7527
12,332,6300,2.44998,4,46,8.7649
12,332,6600,2.4669,5,44,8.7649
12,332,6900,2.46649,5,42,8.7649
12,332,7200,2.46741,5,41,8.7732
12,332,7500,2.45179,5,39,8.7732
12,332,7800,2.4554,5,38,8.7732
12,332,8100,2.45875,6,36,8.81019
12,332,8400,2.45765,6,35,8.8189
12,332,8700,2.45748,6,34,8.8189
12,332,9000,2.45804,6,32,8.8189
12,332,9300,2.46634,6,31,8.8189
12,332,9600,2.46075,7,30,8.8189
12,332,9900,2.45447,7,29,8.82122
12,332,10200,2.46424,7,28,8.82122
12,332,10500,2.45737,7,27,8.83766
12,332,10800,2.46199,8,26,8.83766
12,332,11100,2.45401,8,25,8.83766
12,332,11400,2.46333,8,24,8.88332
12,332,11700,2.45514,9,23,8.88332
12,332,12000,2.46342,9,22,8.88332
12,332,12300,2.45224,9,21,8.88332
12,332,12600,2.45598,10,21,8.88332
12,332,12900,2.45518,10,20,8.88332
12,332,13200,2.45175,10,19,8.88332
12,332,13500,2.45388,11,18,8.88332
12,332,13800,2.45178,11,18,8.90346
12,332,14100,2.45223,12,17,8.90346
12,332,14400,2.44973,12,17,8.90346
12,332,14700,2.45698,13,16,8.90346
12,332,15000,2.46089,13,15,8.90346
12,332,15300,2.45686,14,15,8.90346
13,576,300,20.71784,2,96,0.002388
13,576,600,26.87063,2,93,0.0031986
13,576,900,23.47019,2,89,0.0066288
13,576,1200,21.66058,2,86,0.12119
13,576,1500,15.58641,2,83,0.12119
13,576,1800,27.70244,3,80,0.12119
13,576,2100,24.6057,3,77,0.12119
13,576,2400,28.78771,3,74,0.12119
13,576,2700,15.12272,3,71,0.12119
13,576,3000,22.92103,3,69,0.12119
13,576,3300,16.63301,3,66,0.39506
